game_date,season,game_pk,at_bat_number,pitch_number,pitch_type,p_throws,description,events,woba_value,woba_denom
2023-05-25,2023,718025,7,1,ST,L,hit_into_play,home_run,2.0,1.0
2023-05-25,2023,718025,22,1,FF,L,called_strike,,,
2023-05-25,2023,718025,22,2,FF,L,ball,,,
2023-05-25,2023,718025,22,3,CH,L,foul,,,
2023-05-25,2023,718025,22,4,FF,L,foul,,,
2023-05-25,2023,718025,22,5,FF,L,ball,,,
2023-05-25,2023,718025,22,6,ST,L,ball,,,
2023-05-25,2023,718025,22,7,FF,L,hit_into_play,field_out,0.0,1.0
2023-05-25,2023,718025,41,1,SL,R,ball,,,
2023-05-25,2023,718025,41,2,FF,R,foul,,,
2023-05-25,2023,718025,41,3,FF,R,hit_into_play,home_run,2.0,1.0
2023-05-25,2023,718025,56,1,SL,L,called_strike,,,
2023-05-25,2023,718025,56,2,SL,L,hit_into_play,force_out,0.0,1.0
2023-05-26,2023,718012,7,1,SI,R,hit_into_play,field_out,0.0,1.0
2023-05-26,2023,718012,23,1,SI,R,hit_into_play,field_out,0.0,1.0
2023-05-26,2023,718012,45,1,ST,R,ball,,,
2023-05-26,2023,718012,45,2,SI,R,hit_by_pitch,hit_by_pitch,0.7,1.0
2023-05-26,2023,718012,65,1,SI,R,ball,,,
2023-05-26,2023,718012,65,2,SI,R,hit_into_play,field_out,0.0,1.0
2023-05-26,2023,718012,81,1,FC,R,ball,,,
2023-05-26,2023,718012,81,2,SI,R,called_strike,,,
2023-05-26,2023,718012,81,3,FC,R,foul,,,
2023-05-26,2023,718012,81,4,FC,R,swinging_strike,strikeout,0.0,1.0
2023-05-27,2023,718004,6,1,SL,R,blocked_ball,,,
2023-05-27,2023,718004,6,2,SL,R,foul,,,
2023-05-27,2023,718004,6,3,CH,R,ball,,,
2023-05-27,2023,718004,6,4,SL,R,swinging_strike_blocked,,,
2023-05-27,2023,718004,6,5,SL,R,hit_into_play,double,1.25,1.0
2023-05-27,2023,718004,19,1,SL,R,called_strike,,,
2023-05-27,2023,718004,19,2,SL,R,ball,,,
2023-05-27,2023,718004,19,3,CH,R,blocked_ball,,,
2023-05-27,2023,718004,19,4,FF,R,foul,,,
2023-05-27,2023,718004,19,5,SL,R,ball,,,
2023-05-27,2023,718004,19,6,FF,R,ball,walk,0.7,1.0
2023-05-27,2023,718004,35,1,CH,L,called_strike,,,
2023-05-27,2023,718004,35,2,SL,L,foul,,,
2023-05-27,2023,718004,35,3,SL,L,ball,,,
2023-05-27,2023,718004,35,4,SL,L,foul,,,
2023-05-27,2023,718004,35,5,CH,L,hit_into_play,double,1.25,1.0
2023-05-27,2023,718004,51,1,SL,R,ball,,,
2023-05-27,2023,718004,51,2,SL,R,swinging_strike,,,
2023-05-27,2023,718004,51,3,SL,R,called_strike,,,
2023-05-27,2023,718004,51,4,SL,R,swinging_strike,strikeout,0.0,1.0
2023-05-28,2023,717983,5,1,SI,R,called_strike,,,
2023-05-28,2023,717983,5,2,SI,R,hit_into_play,field_out,0.0,1.0
2023-05-28,2023,717983,23,1,SI,R,called_strike,,,
2023-05-28,2023,717983,23,2,SL,R,swinging_strike,,,
2023-05-28,2023,717983,23,3,SL,R,swinging_strike_blocked,strikeout,0.0,1.0
2023-05-28,2023,717983,40,1,SI,R,ball,,,
2023-05-28,2023,717983,40,2,SI,R,hit_into_play,field_out,0.0,1.0
2023-05-28,2023,717983,56,1,SL,R,called_strike,,,
2023-05-28,2023,717983,56,2,SL,R,hit_into_play,field_out,0.0,1.0
2023-05-28,2023,717983,80,1,SL,R,called_strike,,,
2023-05-28,2023,717983,80,2,SL,R,hit_into_play,field_out,0.0,1.0
2023-05-29,2023,717969,6,1,SI,R,ball,,,
2023-05-29,2023,717969,6,2,CU,R,swinging_strike,,,
2023-05-29,2023,717969,6,3,FF,R,ball,,,
2023-05-29,2023,717969,6,4,CU,R,foul,,,
2023-05-29,2023,717969,6,5,CU,R,hit_into_play,field_out,0.0,1.0
2023-05-29,2023,717969,26,1,SI,R,hit_into_play,grounded_into_double_play,0.0,1.0
2023-05-29,2023,717969,48,1,SI,R,called_strike,,,
2023-05-29,2023,717969,48,2,SI,R,hit_into_play,field_out,0.0,1.0
2023-05-29,2023,717969,65,1,CU,R,ball,,,
2023-05-29,2023,717969,65,2,CH,R,hit_into_play,single,0.9,1.0
2023-05-29,2023,717969,85,1,SI,R,ball,,,
2023-05-29,2023,717969,85,2,SL,R,swinging_strike,,,
2023-05-29,2023,717969,85,3,SI,R,swinging_strike,,,
2023-05-29,2023,717969,85,4,SI,R,hit_into_play,field_out,0.0,1.0
2023-05-30,2023,717952,9,1,FF,L,foul_tip,,,
2023-05-30,2023,717952,9,2,FF,L,swinging_strike,,,
2023-05-30,2023,717952,9,3,FF,L,foul,,,
2023-05-30,2023,717952,9,4,FF,L,foul,,,
2023-05-30,2023,717952,9,5,FF,L,ball,,,
2023-05-30,2023,717952,9,6,FF,L,hit_into_play,field_out,0.0,1.0
2023-05-30,2023,717952,28,1,FF,L,foul,,,
2023-05-30,2023,717952,28,2,FF,L,ball,,,
2023-05-30,2023,717952,28,3,ST,L,foul,,,
2023-05-30,2023,717952,28,4,FF,L,hit_into_play,single,0.9,1.0
2023-05-30,2023,717952,44,1,FC,L,blocked_ball,,,
2023-05-30,2023,717952,44,2,FC,L,foul,,,
2023-05-30,2023,717952,44,3,FF,L,foul,,,
2023-05-30,2023,717952,44,4,FF,L,hit_into_play,double,1.25,1.0
2023-05-30,2023,717952,57,1,SI,R,called_strike,,,
2023-05-30,2023,717952,57,2,ST,R,ball,,,
2023-05-30,2023,717952,57,3,FF,R,foul,,,
2023-05-30,2023,717952,57,4,ST,R,ball,,,
2023-05-30,2023,717952,57,5,ST,R,swinging_strike_blocked,strikeout,0.0,1.0
2023-05-30,2023,717952,82,1,SL,R,hit_into_play,single,0.9,1.0
2023-05-31,2023,717939,5,1,SI,R,called_strike,,,
2023-05-31,2023,717939,5,2,ST,R,swinging_strike,,,
2023-05-31,2023,717939,5,3,KC,R,ball,,,
2023-05-31,2023,717939,5,4,SI,R,ball,,,
2023-05-31,2023,717939,5,5,ST,R,foul,,,
2023-05-31,2023,717939,5,6,KC,R,ball,,,
2023-05-31,2023,717939,5,7,FC,R,swinging_strike,strikeout,0.0,1.0
2023-05-31,2023,717939,20,1,SI,R,ball,,,
2023-05-31,2023,717939,20,2,ST,R,foul,,,
2023-05-31,2023,717939,20,3,SI,R,foul,,,
2023-05-31,2023,717939,20,4,ST,R,ball,,,
2023-05-31,2023,717939,20,5,FC,R,foul,,,
2023-05-31,2023,717939,20,6,SI,R,hit_into_play,field_out,0.0,1.0
2023-05-31,2023,717939,39,1,ST,R,foul,,,
2023-05-31,2023,717939,39,2,FC,R,ball,,,
2023-05-31,2023,717939,39,3,KC,R,swinging_strike,,,
2023-05-31,2023,717939,39,4,FC,R,swinging_strike,strikeout,0.0,1.0
2023-05-31,2023,717939,55,1,SI,R,ball,,,
2023-05-31,2023,717939,55,2,SI,R,swinging_strike,,,
2023-05-31,2023,717939,55,3,SL,R,swinging_strike,,,
2023-05-31,2023,717939,55,4,SL,R,swinging_strike,strikeout,0.0,1.0
2023-06-02,2023,717922,2,1,SL,R,hit_into_play,field_out,0.0,1.0
2023-06-02,2023,717922,22,1,SL,R,called_strike,,,
2023-06-02,2023,717922,22,2,FF,R,swinging_strike,,,
2023-06-02,2023,717922,22,3,SL,R,foul,,,
2023-06-02,2023,717922,22,4,SL,R,foul,,,
2023-06-02,2023,717922,22,5,FF,R,ball,,,
2023-06-02,2023,717922,22,6,FF,R,swinging_strike,strikeout,0.0,1.0
2023-06-02,2023,717922,39,1,CU,R,ball,,,
2023-06-02,2023,717922,39,2,CH,R,hit_into_play,field_out,0.0,1.0
2023-06-02,2023,717922,61,1,SL,L,ball,,,
2023-06-02,2023,717922,61,2,SL,L,hit_into_play,field_out,0.0,1.0
2023-06-03,2023,717912,2,1,FF,L,swinging_strike,,,
2023-06-03,2023,717912,2,2,CH,L,swinging_strike,,,
2023-06-03,2023,717912,2,3,FF,L,foul,,,
2023-06-03,2023,717912,2,4,CH,L,ball,,,
2023-06-03,2023,717912,2,5,FF,L,swinging_strike,strikeout,0.0,1.0
2023-06-03,2023,717912,25,1,FF,L,hit_into_play,double,1.25,1.0
2023-06-03,2023,717912,38,1,SL,R,swinging_strike,,,
2023-06-03,2023,717912,38,2,SL,R,ball,,,
2023-06-03,2023,717912,38,3,FF,R,foul,,,
2023-06-03,2023,717912,38,4,CU,R,foul,,,
2023-06-03,2023,717912,38,5,SL,R,swinging_strike,strikeout,0.0,1.0
2023-06-03,2023,717912,63,1,FC,R,foul,,,
2023-06-03,2023,717912,63,2,FF,R,ball,,,
2023-06-03,2023,717912,63,3,CH,R,ball,,,
2023-06-03,2023,717912,63,4,FC,R,hit_into_play,single,0.9,1.0
2023-06-03,2023,717912,87,1,SI,L,ball,,,
2023-06-03,2023,717912,87,2,CH,L,foul,,,
2023-06-03,2023,717912,87,3,CH,L,swinging_strike,,,
2023-06-03,2023,717912,87,4,SL,L,hit_into_play,single,0.9,1.0
2023-06-04,2023,717894,3,1,FF,R,called_strike,,,
2023-06-04,2023,717894,3,2,FS,R,ball,,,
2023-06-04,2023,717894,3,3,FS,R,foul,,,
2023-06-04,2023,717894,3,4,CU,R,foul,,,
2023-06-04,2023,717894,3,5,FF,R,foul,,,
2023-06-04,2023,717894,3,6,FS,R,foul_tip,strikeout,0.0,1.0
2023-06-04,2023,717894,31,1,FC,R,called_strike,,,
2023-06-04,2023,717894,31,2,FS,R,swinging_strike,,,
2023-06-04,2023,717894,31,3,FF,R,ball,,,
2023-06-04,2023,717894,31,4,FS,R,ball,,,
2023-06-04,2023,717894,31,5,CU,R,ball,,,
2023-06-04,2023,717894,31,6,FF,R,called_strike,strikeout,0.0,1.0
2023-06-04,2023,717894,55,1,SL,R,called_strike,,,
2023-06-04,2023,717894,55,2,SI,R,hit_into_play,single,0.9,1.0
2023-06-04,2023,717894,69,1,FF,L,called_strike,,,
2023-06-04,2023,717894,69,2,CH,L,swinging_strike,,,
2023-06-04,2023,717894,69,3,CH,L,hit_into_play,single,0.9,1.0
2023-06-06,2023,717864,3,1,FF,R,called_strike,,,
2023-06-06,2023,717864,3,2,FF,R,ball,,,
2023-06-06,2023,717864,3,3,SL,R,hit_into_play,field_out,0.0,1.0
2023-06-06,2023,717864,19,1,SI,R,called_strike,,,
2023-06-06,2023,717864,19,2,FF,R,ball,,,
2023-06-06,2023,717864,19,3,FF,R,swinging_strike,,,
2023-06-06,2023,717864,19,4,CU,R,hit_into_play,single,0.9,1.0
2023-06-06,2023,717864,39,1,ST,R,called_strike,,,
2023-06-06,2023,717864,39,2,CH,R,foul,,,
2023-06-06,2023,717864,39,3,CH,R,hit_into_play,field_out,0.0,1.0
2023-06-06,2023,717864,56,1,FF,R,ball,,,
2023-06-06,2023,717864,56,2,FF,R,ball,,,
2023-06-06,2023,717864,56,3,ST,R,hit_into_play,double,1.25,1.0
2023-06-07,2023,717863,3,1,SI,R,ball,,,
2023-06-07,2023,717863,3,2,CU,R,ball,,,
2023-06-07,2023,717863,3,3,SI,R,foul,,,
2023-06-07,2023,717863,3,4,SI,R,hit_into_play,double,1.25,1.0
2023-06-07,2023,717863,28,1,SL,R,ball,,,
2023-06-07,2023,717863,28,2,FC,R,called_strike,,,
2023-06-07,2023,717863,28,3,SI,R,ball,,,
2023-06-07,2023,717863,28,4,CH,R,foul,,,
2023-06-07,2023,717863,28,5,CH,R,hit_into_play,field_out,0.0,1.0
2023-06-07,2023,717863,51,1,CU,R,ball,,,
2023-06-07,2023,717863,51,2,FC,R,foul,,,
2023-06-07,2023,717863,51,3,SI,R,swinging_strike,,,
2023-06-07,2023,717863,51,4,CH,R,hit_into_play,field_out,0.0,1.0
2023-06-07,2023,717863,69,1,SI,R,called_strike,,,
2023-06-07,2023,717863,69,2,SL,R,ball,,,
2023-06-07,2023,717863,69,3,SI,R,hit_into_play,grounded_into_double_play,0.0,1.0
2023-06-09,2023,717824,3,1,FF,R,ball,,,
2023-06-09,2023,717824,3,2,SL,R,ball,,,
2023-06-09,2023,717824,3,3,FC,R,swinging_strike,,,
2023-06-09,2023,717824,3,4,FF,R,foul_tip,,,
2023-06-09,2023,717824,3,5,FF,R,foul,,,
2023-06-09,2023,717824,3,6,ST,R,hit_into_play,field_out,0.0,1.0
2023-06-09,2023,717824,19,1,FF,R,foul,,,
2023-06-09,2023,717824,19,2,FF,R,called_strike,,,
2023-06-09,2023,717824,19,3,FF,R,foul,,,
2023-06-09,2023,717824,19,4,SL,R,foul,,,
2023-06-09,2023,717824,19,5,ST,R,hit_into_play,single,0.9,1.0
2023-06-09,2023,717824,37,1,FC,R,called_strike,,,
2023-06-09,2023,717824,37,2,FF,R,swinging_strike,,,
2023-06-09,2023,717824,37,3,FF,R,ball,,,
2023-06-09,2023,717824,37,4,FC,R,foul,,,
2023-06-09,2023,717824,37,5,FF,R,ball,,,
2023-06-09,2023,717824,37,6,ST,R,ball,,,
2023-06-09,2023,717824,37,7,FC,R,hit_into_play,single,0.9,1.0
2023-06-09,2023,717824,56,1,FF,R,ball,,,
2023-06-09,2023,717824,56,2,CH,R,foul,,,
2023-06-09,2023,717824,56,3,FF,R,ball,,,
2023-06-09,2023,717824,56,4,CH,R,hit_into_play,field_out,0.0,1.0
2023-06-09,2023,717824,72,1,FF,R,called_strike,,,
2023-06-09,2023,717824,72,2,SL,R,hit_into_play,field_out,0.0,1.0
2023-06-10,2023,717809,3,1,SI,L,called_strike,,,
2023-06-10,2023,717809,3,2,CH,L,swinging_strike,,,
2023-06-10,2023,717809,3,3,FF,L,ball,,,
2023-06-10,2023,717809,3,4,CH,L,hit_into_play,field_out,0.0,1.0
2023-06-10,2023,717809,19,1,CU,L,called_strike,,,
2023-06-10,2023,717809,19,2,FF,L,swinging_strike,,,
2023-06-10,2023,717809,19,3,SL,L,hit_into_play,double,1.25,1.0
2023-06-10,2023,717809,33,1,CU,L,called_strike,,,
2023-06-10,2023,717809,33,2,CH,L,swinging_strike_blocked,,,
2023-06-10,2023,717809,33,3,CH,L,foul,,,
2023-06-10,2023,717809,33,4,FF,L,hit_into_play,field_out,0.0,1.0
2023-06-10,2023,717809,54,1,SL,R,hit_by_pitch,hit_by_pitch,0.7,1.0
2023-06-10,2023,717809,68,1,SL,L,ball,,,
2023-06-10,2023,717809,68,2,SL,L,foul,,,
2023-06-10,2023,717809,68,3,SL,L,foul,,,
2023-06-10,2023,717809,68,4,FF,L,called_strike,strikeout,0.0,1.0
2023-06-11,2023,717799,3,1,KC,R,hit_into_play,single,0.9,1.0
2023-06-11,2023,717799,30,1,SL,R,ball,,,
2023-06-11,2023,717799,30,2,FF,R,called_strike,,,
2023-06-11,2023,717799,30,3,CH,R,foul,,,
2023-06-11,2023,717799,30,4,FF,R,ball,,,
2023-06-11,2023,717799,30,5,CH,R,foul,,,
2023-06-11,2023,717799,30,6,SL,R,hit_into_play,double,1.25,1.0
2023-06-11,2023,717799,48,1,FF,R,ball,,,
2023-06-11,2023,717799,48,2,FF,R,called_strike,,,
2023-06-11,2023,717799,48,3,SL,R,foul,,,
2023-06-11,2023,717799,48,4,FF,R,ball,,,
2023-06-11,2023,717799,48,5,CH,R,foul,,,
2023-06-11,2023,717799,48,6,FF,R,foul,,,
2023-06-11,2023,717799,48,7,SL,R,hit_into_play,single,0.9,1.0
2023-06-11,2023,717799,63,1,FF,R,called_strike,,,
2023-06-11,2023,717799,63,2,FS,R,ball,,,
2023-06-11,2023,717799,63,3,KC,R,hit_by_pitch,hit_by_pitch,0.7,1.0
2023-06-12,2023,717786,6,1,FF,L,called_strike,,,
2023-06-12,2023,717786,6,2,SL,L,swinging_strike_blocked,,,
2023-06-12,2023,717786,6,3,FF,L,ball,,,
2023-06-12,2023,717786,6,4,FF,L,ball,,,
2023-06-12,2023,717786,6,5,SL,L,swinging_strike,strikeout,0.0,1.0
2023-06-12,2023,717786,19,1,FF,L,foul,,,
2023-06-12,2023,717786,19,2,CH,L,foul,,,
2023-06-12,2023,717786,19,3,FF,L,ball,,,
2023-06-12,2023,717786,19,4,SL,L,hit_into_play,home_run,2.0,1.0
2023-06-12,2023,717786,35,1,FF,L,ball,,,
2023-06-12,2023,717786,35,2,CH,L,ball,,,
2023-06-12,2023,717786,35,3,CH,L,ball,,,
2023-06-12,2023,717786,35,4,FF,L,called_strike,,,
2023-06-12,2023,717786,35,5,FF,L,swinging_strike,,,
2023-06-12,2023,717786,35,6,FF,L,hit_into_play,field_out,0.0,1.0
2023-06-12,2023,717786,55,1,SI,R,called_strike,,,
2023-06-12,2023,717786,55,2,SL,R,foul,,,
2023-06-12,2023,717786,55,3,SL,R,ball,,,
2023-06-12,2023,717786,55,4,SI,R,hit_into_play,field_out,0.0,1.0
2023-06-13,2023,717773,6,1,CU,R,ball,,,
2023-06-13,2023,717773,6,2,SI,R,foul,,,
2023-06-13,2023,717773,6,3,CU,R,ball,,,
2023-06-13,2023,717773,6,4,CH,R,swinging_strike,,,
2023-06-13,2023,717773,6,5,FF,R,ball,,,
2023-06-13,2023,717773,6,6,CH,R,foul,,,
2023-06-13,2023,717773,6,7,CH,R,foul,,,
2023-06-13,2023,717773,6,8,SL,R,foul,,,
2023-06-13,2023,717773,6,9,FF,R,foul,,,
2023-06-13,2023,717773,6,10,SI,R,swinging_strike,strikeout,0.0,1.0
2023-06-13,2023,717773,21,1,SL,R,ball,,,
2023-06-13,2023,717773,21,2,CH,R,foul,,,
2023-06-13,2023,717773,21,3,SI,R,foul,,,
2023-06-13,2023,717773,21,4,SL,R,hit_into_play,field_out,0.0,1.0
2023-06-13,2023,717773,37,1,SI,R,ball,,,
2023-06-13,2023,717773,37,2,FF,R,swinging_strike,,,
2023-06-13,2023,717773,37,3,FF,R,foul,,,
2023-06-13,2023,717773,37,4,FF,R,ball,,,
2023-06-13,2023,717773,37,5,SI,R,foul,,,
2023-06-13,2023,717773,37,6,SI,R,ball,,,
2023-06-13,2023,717773,37,7,FF,R,foul,,,
2023-06-13,2023,717773,37,8,CH,R,ball,walk,0.7,1.0
2023-06-13,2023,717773,52,1,FF,L,foul,,,
2023-06-13,2023,717773,52,2,SL,L,swinging_strike,,,
2023-06-13,2023,717773,52,3,SL,L,ball,,,
2023-06-13,2023,717773,52,4,SL,L,foul,,,
2023-06-13,2023,717773,52,5,FF,L,foul,,,
2023-06-13,2023,717773,52,6,FF,L,ball,,,
2023-06-13,2023,717773,52,7,FF,L,foul,,,
2023-06-13,2023,717773,52,8,SL,L,swinging_strike,strikeout,0.0,1.0
2023-06-14,2023,717759,8,1,CU,R,called_strike,,,
2023-06-14,2023,717759,8,2,FF,R,foul,,,
2023-06-14,2023,717759,8,3,FF,R,ball,,,
2023-06-14,2023,717759,8,4,SL,R,swinging_strike,strikeout,0.0,1.0
2023-06-14,2023,717759,28,1,CH,R,foul,,,
2023-06-14,2023,717759,28,2,FF,R,foul,,,
2023-06-14,2023,717759,28,3,CH,R,foul,,,
2023-06-14,2023,717759,28,4,CU,R,foul,,,
2023-06-14,2023,717759,28,5,FF,R,ball,,,
2023-06-14,2023,717759,28,6,FF,R,hit_into_play,field_out,0.0,1.0
2023-06-14,2023,717759,46,1,FF,R,foul,,,
2023-06-14,2023,717759,46,2,CH,R,swinging_strike,,,
2023-06-14,2023,717759,46,3,SL,R,foul,,,
2023-06-14,2023,717759,46,4,CH,R,hit_into_play,field_out,0.0,1.0
2023-06-14,2023,717759,70,1,ST,L,swinging_strike,,,
2023-06-14,2023,717759,70,2,ST,L,hit_into_play,single,0.9,1.0
2023-06-16,2023,717733,6,1,FF,R,called_strike,,,
2023-06-16,2023,717733,6,2,FF,R,called_strike,,,
2023-06-16,2023,717733,6,3,SL,R,foul,,,
2023-06-16,2023,717733,6,4,FF,R,foul,,,
2023-06-16,2023,717733,6,5,SL,R,ball,,,
2023-06-16,2023,717733,6,6,FF,R,hit_into_play,grounded_into_double_play,0.0,1.0
2023-06-16,2023,717733,21,1,FF,R,foul,,,
2023-06-16,2023,717733,21,2,SL,R,foul,,,
2023-06-16,2023,717733,21,3,FF,R,ball,,,
2023-06-16,2023,717733,21,4,SL,R,ball,,,
2023-06-16,2023,717733,21,5,FF,R,foul,,,
2023-06-16,2023,717733,21,6,SL,R,foul,,,
2023-06-16,2023,717733,21,7,SL,R,hit_into_play,single,0.9,1.0
2023-06-16,2023,717733,38,1,FF,R,ball,,,
2023-06-16,2023,717733,38,2,SL,R,foul,,,
2023-06-16,2023,717733,38,3,SL,R,foul,,,
2023-06-16,2023,717733,38,4,FF,R,ball,,,
2023-06-16,2023,717733,38,5,FF,R,called_strike,strikeout,0.0,1.0
2023-06-16,2023,717733,51,1,CH,L,swinging_strike,,,
2023-06-16,2023,717733,51,2,FF,L,ball,,,
2023-06-16,2023,717733,51,3,SL,L,ball,,,
2023-06-16,2023,717733,51,4,ST,L,foul,,,
2023-06-16,2023,717733,51,5,FF,L,foul,,,
2023-06-16,2023,717733,51,6,ST,L,foul,,,
2023-06-16,2023,717733,51,7,FF,L,foul,,,
2023-06-16,2023,717733,51,8,SL,L,hit_into_play,single,0.9,1.0
2023-06-17,2023,717722,6,1,FF,R,hit_into_play,single,0.9,1.0
2023-06-17,2023,717722,20,1,FF,R,ball,,,
2023-06-17,2023,717722,20,2,SL,R,ball,,,
2023-06-17,2023,717722,20,3,FF,R,called_strike,,,
2023-06-17,2023,717722,20,4,FF,R,hit_into_play,field_out,0.0,1.0
2023-06-17,2023,717722,43,1,CH,R,ball,,,
2023-06-17,2023,717722,43,2,SL,R,called_strike,,,
2023-06-17,2023,717722,43,3,SL,R,foul,,,
2023-06-17,2023,717722,43,4,FF,R,hit_into_play,field_out,0.0,1.0
2023-06-17,2023,717722,60,1,SL,R,hit_into_play,field_out,0.0,1.0
2023-06-17,2023,717722,82,1,SI,L,foul,,,
2023-06-17,2023,717722,82,2,SI,L,ball,,,
2023-06-17,2023,717722,82,3,ST,L,called_strike,,,
2023-06-17,2023,717722,82,4,ST,L,ball,,,
2023-06-17,2023,717722,82,5,ST,L,foul,,,
2023-06-17,2023,717722,82,6,ST,L,swinging_strike,strikeout,0.0,1.0
2023-06-18,2023,717704,6,1,FF,R,ball,,,
2023-06-18,2023,717704,6,2,FF,R,swinging_strike,,,
2023-06-18,2023,717704,6,3,FF,R,foul_tip,,,
2023-06-18,2023,717704,6,4,FF,R,foul_tip,strikeout,0.0,1.0
2023-06-18,2023,717704,22,1,FF,R,swinging_strike,,,
2023-06-18,2023,717704,22,2,FC,R,swinging_strike,,,
2023-06-18,2023,717704,22,3,FC,R,ball,,,
2023-06-18,2023,717704,22,4,CU,R,blocked_ball,,,
2023-06-18,2023,717704,22,5,CU,R,hit_into_play,field_out,0.0,1.0
2023-06-18,2023,717704,43,1,FC,R,swinging_strike,,,
2023-06-18,2023,717704,43,2,SI,R,ball,,,
2023-06-18,2023,717704,43,3,FF,R,foul,,,
2023-06-18,2023,717704,43,4,FC,R,ball,,,
2023-06-18,2023,717704,43,5,CU,R,swinging_strike,strikeout,0.0,1.0
2023-06-18,2023,717704,58,1,SL,R,foul,,,
2023-06-18,2023,717704,58,2,SL,R,swinging_strike,,,
2023-06-18,2023,717704,58,3,FF,R,ball,,,
2023-06-18,2023,717704,58,4,FF,R,ball,,,
2023-06-18,2023,717704,58,5,SL,R,blocked_ball,,,
2023-06-18,2023,717704,58,6,FF,R,ball,walk,0.7,1.0
2023-06-20,2023,717684,3,1,FF,R,hit_into_play,field_out,0.0,1.0
2023-06-20,2023,717684,26,1,FF,R,ball,,,
2023-06-20,2023,717684,26,2,FF,R,hit_into_play,field_out,0.0,1.0
2023-06-20,2023,717684,42,1,FF,R,hit_by_pitch,hit_by_pitch,0.7,1.0
2023-06-20,2023,717684,58,1,SI,R,ball,,,
2023-06-20,2023,717684,58,2,SI,R,swinging_strike,,,
2023-06-20,2023,717684,58,3,SI,R,foul,,,
2023-06-20,2023,717684,58,4,SI,R,called_strike,strikeout,0.0,1.0
2023-06-21,2023,717666,3,1,SI,R,called_strike,,,
2023-06-21,2023,717666,3,2,CH,R,called_strike,,,
2023-06-21,2023,717666,3,3,ST,R,swinging_strike,strikeout,0.0,1.0
2023-06-21,2023,717666,26,1,SI,R,hit_into_play,field_out,0.0,1.0
2023-06-21,2023,717666,43,1,SI,R,ball,,,
2023-06-21,2023,717666,43,2,SI,R,hit_into_play,field_out,0.0,1.0
2023-06-21,2023,717666,63,1,SI,R,called_strike,,,
2023-06-21,2023,717666,63,2,SI,R,hit_into_play,single,0.9,1.0
2023-06-22,2023,717652,3,1,SI,R,hit_by_pitch,hit_by_pitch,0.7,1.0
2023-06-22,2023,717652,15,1,CU,R,ball,,,
2023-06-22,2023,717652,15,2,SI,R,hit_into_play,home_run,2.0,1.0
2023-06-22,2023,717652,32,1,CU,R,called_strike,,,
2023-06-22,2023,717652,32,2,FF,R,foul,,,
2023-06-22,2023,717652,32,3,CU,R,foul,,,
2023-06-22,2023,717652,32,4,CU,R,foul,,,
2023-06-22,2023,717652,32,5,FF,R,ball,,,
2023-06-22,2023,717652,32,6,CU,R,swinging_strike,strikeout,0.0,1.0
2023-06-22,2023,717652,48,1,CH,L,ball,,,
2023-06-22,2023,717652,48,2,SI,L,foul,,,
2023-06-22,2023,717652,48,3,CH,L,hit_into_play,field_out,0.0,1.0
2023-06-22,2023,717652,64,1,SI,R,ball,,,
2023-06-22,2023,717652,64,2,SL,R,ball,,,
2023-06-22,2023,717652,64,3,SL,R,hit_into_play,field_out,0.0,1.0
2023-06-23,2023,717651,3,1,SI,R,ball,,,
2023-06-23,2023,717651,3,2,ST,R,ball,,,
2023-06-23,2023,717651,3,3,SI,R,ball,,,
2023-06-23,2023,717651,3,4,SI,R,called_strike,,,
2023-06-23,2023,717651,3,5,SI,R,foul,,,
2023-06-23,2023,717651,3,6,ST,R,hit_into_play,single,0.9,1.0
2023-06-23,2023,717651,19,1,SI,R,ball,,,
2023-06-23,2023,717651,19,2,CH,R,foul,,,
2023-06-23,2023,717651,19,3,ST,R,ball,,,
2023-06-23,2023,717651,19,4,CH,R,ball,,,
2023-06-23,2023,717651,19,5,SI,R,ball,walk,0.7,1.0
2023-06-23,2023,717651,31,1,FF,R,foul,,,
2023-06-23,2023,717651,31,2,ST,R,swinging_strike,,,
2023-06-23,2023,717651,31,3,CU,R,ball,,,
2023-06-23,2023,717651,31,4,FF,R,foul,,,
2023-06-23,2023,717651,31,5,FF,R,foul,,,
2023-06-23,2023,717651,31,6,ST,R,swinging_strike,strikeout,0.0,1.0
2023-06-23,2023,717651,49,1,FF,L,called_strike,,,
2023-06-23,2023,717651,49,2,SI,L,called_strike,,,
2023-06-23,2023,717651,49,3,FF,L,foul,,,
2023-06-23,2023,717651,49,4,FF,L,ball,,,
2023-06-23,2023,717651,49,5,SV,L,foul,,,
2023-06-23,2023,717651,49,6,SI,L,foul,,,
2023-06-23,2023,717651,49,7,FF,L,foul,,,
2023-06-23,2023,717651,49,8,SV,L,ball,,,
2023-06-23,2023,717651,49,9,FF,L,hit_into_play,single,0.9,1.0
2023-06-23,2023,717651,62,1,FF,L,foul,,,
2023-06-23,2023,717651,62,2,CH,L,ball,,,
2023-06-23,2023,717651,62,3,FF,L,foul,,,
2023-06-23,2023,717651,62,4,CH,L,hit_into_play,single,0.9,1.0
2023-06-24,2023,717628,3,1,FF,R,hit_into_play,field_out,0.0,1.0
2023-06-24,2023,717628,21,1,FC,R,ball,,,
2023-06-24,2023,717628,21,2,SI,R,foul,,,
2023-06-24,2023,717628,21,3,FC,R,called_strike,,,
2023-06-24,2023,717628,21,4,CU,R,blocked_ball,,,
