Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Chris Bassitt","BAL",5,1,0,6,6,34.2,7.269231302498399,3.1153848439278855,0.7788462109819714,0.31775700934579443,0.7860262,0.409090909,0.069767441,93.05892711215549,3.6346156512491996,4.525691346002501,3.7306773284483272,4.475860878919335,0.5391143382540994,"Chris Bassitt",12304,605135
"Blade Tidwell","SFG",1,2,0,6,6,29.2,7.887640872035984,3.3370788304767625,1.8202248166236887,0.22077922077922077,0.75163399,0.361445783,0.146341463,94.80683482776989,4.550562041559221,4.5448239391893255,5.590444053391776,5.044967783275931,-0.062201937413058725,"Blade Tidwell",31701,694918
"Davis Martin","CHW",0,1,0,3,3,15,6.000000381469751,3.0000001907348754,0.6000000381469751,0.2558139534883721,1,0.386363636,0.05,93.34541912468113,0.6000000381469751,4.550411118815117,3.829395277235246,4.973055128383207,0.2696185162909549,"Davis Martin",21448,663436
"Jake Irvin","WSN",0,2,0,5,5,25.1,9.236842568891554,3.9078949329925803,1.4210527029063929,0.3,0.80246914,0.405405405,0.133333333,93.4595008805997,4.263158108719178,4.596460019208097,4.635535658759759,4.3683913696197205,0.22816020581207505,"Jake Irvin",21504,663623
"Seth Lugo","KCR",2,2,0,6,6,27,7.666666937463087,2.666666760856726,2.3333334157496353,0.41304347826086957,0.7079646,0.397959183,0.189189189,91.57861450195313,7.666666937463087,4.60696504023796,5.873839773170255,4.569638203089372,-0.13913032850632281,"Seth Lugo",12447,607625
"Gerrit Cole","NYY",4,3,0,7,7,40.1,8.702479613201035,1.3388430174155437,2.454545531928497,0.26605504587155965,0.85443038,0.325,0.186440677,96.67954628140319,4.462810058051812,4.611052684313825,5.228293369458143,3.8883828775245015,0.19453601481404226,"Gerrit Cole",13125,543037
"Nick Pivetta","SDP",2,0,0,3,3,14,7.071428571428571,0.6428571428571429,1.2857142857142858,0.225,0.97826087,0.31707317,0.1,93.55891591494846,1.9285714285714286,4.645276926423686,3.596061897277832,3.8928402313164305,0.26502780955159766,"Nick Pivetta",15454,601713
"Gabriel Hughes","COL",0,4,0,6,6,26.1,7.860759873245812,3.7594938524219104,1.3670886736079675,0.3125,0.64971751,0.421686746,0.137931034,,5.810126862833862,4.653133468231369,4.690998683153794,4.376742978649494,0.2534050322435491,"Gabriel Hughes",31614,687312
"Michael McGreevy","STL",2,0,0,6,6,32,6.187500184401875,3.375000100582841,0.8437500251457103,0.2871287128712871,0.6127451,0.432692307,0.088235294,92.55406238186744,5.343750159256165,4.6578705423581805,4.158561928942801,4.541790826305119,0.37954614144186977,"Michael McGreevy",29869,700241
"Tanner Gordon","COL",1,2,0,6,6,29,6.827586431423925,2.172413864543976,1.2413793511679863,0.4077669902912621,0.63291139,0.364485981,0.088888888,92.64916182242298,7.137931269215922,4.672349837070041,4.096061930163154,4.642562552349343,0.49991552106219483,"Tanner Gordon",27669,685299
"Randy Dobnak","KCR",1,3,0,6,6,31.1,6.606383246822895,2.5851064878872196,1.4361702710484554,0.31521739130434784,0.74358974,0.4375,0.166666666,92.43645243742029,4.8829789215647486,4.686934791985093,4.851381117448167,4.220498485935458,0.08857871884878228,"Randy Dobnak",23798,677976
"Tomoyuki Sugano","COL",0,5,0,6,6,29,6.827586206896552,2.793103448275862,1.5517241379310345,0.34375,0.53658537,0.4,0.135135135,93.15797867313508,8.068965517241379,4.6903664363787065,4.854682586933005,4.536977719746787,0.1757481945941551,"Tomoyuki Sugano",35321,608372
"Brandon Pfaadt","ARI",0,2,0,5,5,30,5.400000343322776,1.8000001144409252,0.9000000572204626,0.29292929292929293,0.67039106,0.36,0.078947368,93.34592692057292,4.800000305175801,4.803395538373414,3.9960619544982947,4.605872116116538,0.5242153424036323,"Brandon Pfaadt",27782,694297
"Bubba Chandler","PIT",2,1,0,6,6,30,9.000000286102305,3.6000001144409217,1.5000000476837174,0.3125,0.72972973,0.38095238,0.147058823,97.67194158380681,4.800000152587896,4.82992392388589,4.662728613747492,4.204839410862208,0.23544055113485507,"Bubba Chandler",29868,696149
"Peter Lambert","HOU",0,4,0,6,6,32.1,8.350516038615554,3.061855880825703,0.8350516038615554,0.34,0.61965812,0.31632653,0.073170731,93.7263119346217,5.845361227030888,4.833651444492577,3.745546478059042,4.451243583953472,0.573823871964619,"Peter Lambert",17969,663567
"Sonny Gray","BOS",3,2,0,6,6,36.1,7.926605573939451,2.972477090227294,0.7431192725568235,0.27,0.79365079,0.415841584,0.078947368,91.07764712246981,2.972477090227294,4.838556990251467,3.3988141935046863,3.9023271433805347,0.8120925325460198,"Sonny Gray",12768,543243
"Erick Fedde","CHW",2,0,0,3,3,14.2,7.363636682841418,3.681818341420709,0,0.23809523809523808,0.82352941,0.309523809,0,94.98509979248047,1.8409091707103544,4.864448532771506,2.891516433865571,4.330727473997662,0.406737455743278,"Erick Fedde",17425,607200
"Andre Pallante","STL",0,2,0,4,4,21,3.857142857142857,3.4285714285714284,0.42857142857142855,0.2361111111111111,0.6097561,0.652173913,0.09090909,95.4747013044946,3.857142857142857,4.873486504324233,4.000823802039737,4.1715472864253185,0.28281682021890875,"Andre Pallante",26108,669467
"Chase Burns","CIN",1,1,0,5,5,18.1,12.763637248898402,3.9272729996610467,1.9636364998305234,0.38636363636363635,0.72649573,0.333333333,0.2,97.656201171875,5.400000374533939,4.874177662713894,4.4051528971648475,3.2136017241505592,0.24065662228797338,"Chase Burns",35333,695505
"Dean Kremer","MIN",2,1,0,6,6,30,8.70000027656556,3.900000123977665,1.200000038146974,0.2597402597402597,0.70987654,0.308641975,0.102564102,92.38802918693088,4.200000133514409,4.908000589297913,4.296061935424806,4.5227968932743075,0.30454779658815817,"Dean Kremer",19350,665152
"Martín Pérez","ATL",1,2,0,6,6,30.2,5.576087245531043,4.989130693369881,0.8804348282417437,0.27722772277227725,0.80357143,0.414141414,0.076923076,89.97422993977865,2.641304484725231,4.908399562588951,4.889540251103607,5.53525925802523,0.22817301979398796,"Martin Perez",6902,527048
"Shane McClanahan","TBR",1,1,0,3,3,15.2,6.893617301032585,2.2978724336775285,1.1489362168387642,0.2391304347826087,0.63380282,0.44680851,0.117647058,95.9432597257653,4.0212767589356755,4.924616596526862,3.989678954819093,3.966168028868762,0.2386327598565706,"Shane McClanahan",21483,663556
"Brady Basso","ATH",0,2,0,5,5,12,6.000000476837196,3.000000238418598,1.500000119209299,0.43137254901960786,0.55555556,0.442307692,0.111111111,92.2951100200688,10.500000834465093,4.93054595346398,4.92939537631142,5.024345967931277,0.08504674686643263,"Brady Basso",25582,669620
"Drew Anderson","DET",1,3,0,6,6,31.2,7.673684595694522,3.9789475681379,1.4210527029063929,0.2345679012345679,0.87878788,0.494117647,0.161290322,94.46769893449238,2.8421054058127857,4.937860047825962,4.959219885532881,4.38259111496796,0.1136901831932545,"Drew Anderson",15130,623454
"Foster Griffin","CLE",1,2,0,6,6,28.1,8.576470684460704,3.1764706238743345,0,0.41935483870967744,0.64705882,0.483870967,0,91.26154767963249,5.717647122973802,4.992738813584485,2.4607677725029653,3.6847018278123627,0.8666608309062409,"Foster Griffin",16432,656492
"Jackson Kent","WSN",1,3,0,5,5,24.2,6.567567736846505,5.472973114038754,0.36486487426925024,0.2894736842105263,0.6010929,0.486842105,0.038461538,93.11763544497282,5.472973114038754,5.00519486752985,3.987953812158222,5.050171367084258,0.4058837087797212,"Jackson Kent",35462,800600
"Robert Gasser","MIL",1,0,0,5,5,24.2,7.297297767516585,4.74324354888578,0.36486488837582925,0.22058823529411764,0.75163399,0.376811594,0.034482758,93.39820229134908,2.918919107006634,5.0256037873107,3.9474133034881005,5.193005282979939,0.47414809589065715,"Robert Gasser",29812,688107
"Mason Adams","COL",0,2,0,6,6,29,9.620689971551894,3.724138053503959,1.8620690267519795,0.33783783783783783,0.75842697,0.4,0.206896551,93.16977323155825,4.034482891295956,5.074850952342569,4.992613683784478,3.8107033063302014,0.17923458760483427,"Mason Adams",31663,690279
"Shane Baz","BAL",2,2,0,6,6,34,5.82352990180155,3.7058826647828043,1.0588236185093727,0.27184466019417475,0.73732719,0.386792452,0.093023255,95.32201241629464,4.500000378664834,5.076268567354183,4.831356160945971,5.2087981884292684,0.20574849311406862,"Shane Baz",22264,669358
"Anthony Kay","CHW",0,4,0,7,7,31.2,7.673684595694522,2.8421054058127857,1.4210527029063929,0.3137254901960784,0.56818182,0.386792452,0.131578947,96.08046209161932,6.536842433369407,5.084944052912694,4.769746191812028,4.526408401243135,0.3197784281742558,"Anthony Kay",20387,641743
"MacKenzie Gore","TEX",1,2,0,7,7,31,5.806451791531095,5.5161292019545405,0.29032258957655477,0.32038834951456313,0.66539924,0.470588235,0.026315789,94.63582273729804,5.225806612377985,5.109210133285516,4.160578059058533,5.589426608996691,0.38871878520875686,"MacKenzie Gore",22201,669022
"Cody Bradford","TEX",0,4,0,5,5,23.1,3.0857144538723786,1.9285715336702365,1.5428572269361893,0.3068181818181818,0.69078947,0.375,0.097560975,88.65527228043543,5.785714601010709,5.120297015613256,5.281776302104101,5.702527961615008,0.06704574171664959,"Cody Bradford",27597,674003
"Yusei Kikuchi","LAA",1,3,0,6,6,31.2,7.673684364593593,4.263157980329774,1.1368421280879397,0.3118279569892473,0.78341014,0.443298969,0.129032258,95.5862153466068,3.9789474483077893,5.174226724248702,4.5486935053902,4.3825910762228055,0.2271160373388082,"Yusei Kikuchi",20633,579328
"Shane Drohan","MIL",1,1,0,4,4,17.2,10.188679611950267,4.075471844780107,2.5471699029875667,0.4222222222222222,0.74074074,0.36,0.238095238,94.64141535354872,7.132075728365186,5.1752048854114365,6.209269556484858,4.32224919670932,-0.15889359674751122,"Shane Drohan",27814,675660
"Casey Mize","SDP",1,2,0,6,6,25.1,4.973684460172375,3.9078949329925803,2.8421054058127857,0.27906976744186046,0.57926829,0.354838709,0.177777777,92.71300166486257,7.1052635145319645,5.181781845311636,7.517114750764389,6.090082476066381,-0.4282828633904576,"Casey Mize",20492,663554
"Patrick Sandoval","BOS",0,5,0,6,6,30.2,9.391304834578598,4.402174141208718,1.1739131043223248,0.3253012048192771,0.65217391,0.404761904,0.117647058,93.29504475911459,5.576087245531043,5.3152577896501665,4.269975001600157,4.245952968293743,0.37717359221282437,"Patrick Sandoval",19447,663776
"Bryce Elder","ATL",0,1,0,2,2,11.1,6.352941354665794,2.3823530079996726,1.5882353386664485,0.35,0.69767442,0.425,0.166666666,92.41773028706395,6.352941354665794,5.388498931692183,5.037238422314603,4.339556462091406,0.011186946649800118,"Bryce Elder",27779,693821
"Grant Holmes","ATL",3,0,0,6,6,30,5.1,2.4,0.6,0.25274725274725274,0.86092715,0.494623655,0.071428571,94.45035858154297,2.1,5.441339367717051,3.6293952306111654,4.169957075516383,0.49683807366450916,"Grant Holmes",16944,656550
"George Kirby","SEA",1,2,0,7,7,38,8.052631983136227,3.7894738744170477,1.1842105857553273,0.3697478991596639,0.67241379,0.409836065,0.128205128,97.08659978202694,5.921052928776637,5.468204761561705,4.280272483033159,4.117168488510989,0.40027950667741896,"George Kirby",25436,669923
"Sean Burke","CHW",2,1,0,5,5,22,8.181818536490464,6.954545756016894,0.8181818536490464,0.328125,0.70680628,0.363636363,0.066666666,94.3811089238034,5.7272729755433245,5.512405960658099,4.914243794275713,5.7884413328443625,0.1303909557902346,"Sean Burke",29878,680732
"Robert Stock","NYM",1,1,0,3,3,13.1,6.750000160932545,2.7000000643730178,0.6750000160932544,0.3958333333333333,0.63559322,0.416666666,0.066666666,95.67510861766581,6.750000160932545,5.555905192650935,3.696061911582947,4.4172748668334005,0.25675136075597915,"Robert Stock",6576,476594
"Robbie Ray","SDP",2,1,0,6,6,28,7.392857394656365,5.142857318021819,1.2857143295054547,0.2875,0.703125,0.325301204,0.114285714,92.9614634513855,5.464285900398183,5.629418558590667,5.131776252328136,5.159314438406997,0.010512848536726349,"Robbie Ray",11486,592662
"Luis Castillo","CHW",0,2,0,3,3,10.2,5.9062503520399545,3.375000201165688,4.21875025145711,0.4146341463414634,0.66666667,0.239130434,0.208333333,94.66959054129464,11.812500704079909,5.685065799907614,9.564812282845402,6.863487997944719,-0.38346747975767775,"Luis Castillo",15689,622491
"Matthew Liberatore","STL",1,3,0,6,6,30,8.700000553131138,3.300000209808363,2.100000133514413,0.3488372093023256,0.70680628,0.380434782,0.2,93.5041240234375,6.000000381469751,5.689026400430566,5.296062037150074,4.021764262263925,0.027493652601648433,"Matthew Liberatore",22294,669461
"J.T. Ginn","ATH",1,1,0,2,2,11,5.7272727272727275,3.272727272727273,2.4545454545454546,0.28125,0.78125,0.428571428,0.2,92.79473266601562,5.7272727272727275,5.722287211891211,6.732425533641468,5.242986670678312,-0.10680851690536637,"J.T. Ginn",27889,669372
"Joe Ryan","MIN",0,2,0,3,3,13,9,2.076923076923077,2.769230769230769,0.325,0.82474227,0.386363636,0.222222222,93.7130485983456,5.538461538461538,5.737798539743007,6.942215743431678,5.029862436422935,-0.2320713931748407,"Joe Ryan",21390,657746
"Sean Manaea","NYM",2,2,0,6,6,33.2,7.485148868237338,1.603960471765144,1.8712872170593344,0.28431372549019607,0.59659091,0.405660377,0.142857142,92.24259964461179,6.148515141766385,5.746591140957336,4.937646142637812,4.429116322318135,0.1378623971833911,"Sean Manaea",15873,640455
"Gage Jump","ATH",1,4,0,5,5,20.2,10.016129340391139,3.919354959283489,1.7419355374593284,0.3870967741935484,0.52469136,0.307692307,0.148148148,96.22786458333333,9.145161571661475,5.83178265748833,4.837997434737161,4.291664055671681,0.1959428179251689,"Gage Jump",35418,695611
"Andrew Abbott","CIN",0,3,0,6,6,26.2,7.762500185072426,3.3750000804662723,2.7000000643730178,0.3333333333333333,0.63218391,0.266666666,0.163265306,92.0505034777583,7.425000177025799,5.923629151781902,6.396061975955965,5.266543081183283,-0.16093120292943197,"Andrew Abbott",29911,671096
"Dustin May","MIL",1,1,0,6,6,18.2,10.125000878303787,3.375000292767929,1.928571595867388,0.3137254901960784,0.76923077,0.363636363,0.181818181,96.82018375396729,5.303571888635317,6.100810207425643,5.0782049263637585,4.069475535870888,0.06647239006880964,"Dustin May",19716,669160
"Troy Melton","DET",1,4,0,6,6,30,6.300000600814877,3.6000003433227867,1.5000001430511611,0.3163265306122449,0.65217391,0.431372549,0.138888888,96.5022740930944,6.300000600814877,6.2113299219270885,5.562728799184185,5.205355899028206,-0.03159666979587303,"Troy Melton",31807,675512
"Bryce Miller","SEA",0,2,0,5,5,23,9.782609506906386,7.043478844972598,1.9565219013812771,0.25,0.77419355,0.366666666,0.208333333,95.59966388438482,5.0869569435913204,6.275333749293166,6.226496939487875,4.973708836111562,-0.2349942892321215,"Bryce Miller",29837,682243
"Ryan Gusto","MIA",1,2,0,7,7,34.1,6.553398482996648,3.669903150478123,0.7864078179595977,0.35454545454545455,0.85766423,0.415929203,0.073170731,95.106932140532,3.1456312718383908,6.2951416533233235,4.2611105164772365,4.9256990504319,0.4752434307242342,"Ryan Gusto",26440,687473
"Joey Cantillo","CLE",0,2,0,4,4,18.1,7.363636874364463,8.836364249237356,0.9818182499152617,0.2962962962962963,0.60773481,0.418181818,0.111111111,92.11151003370098,5.400000374533939,6.591576133392223,6.3142439386667455,6.376393416189299,-0.18322323850496683,"Joey Cantillo",23335,676282
"Kyle Bradish","BAL",0,3,0,5,5,22,7.363636682841418,4.909091121894278,2.8636364877716622,0.37142857142857144,0.65340909,0.337662337,0.189189189,,6.954545756016894,6.670569026648605,7.232425712948011,5.631814682272468,-0.4419970922913242,"Kyle Bradish",24586,680694
"Rhett Lowder","CIN",2,4,0,6,6,26.1,6.49367096446642,4.101265872294581,1.7088607801227422,0.34065934065934067,0.48837209,0.378947368,0.131578947,94.45673828125,9.227848212662808,6.789364864980981,5.7163150934660365,5.423693710899133,-0.008274908184817275,"Rhett Lowder",33876,695076
"Daniel Lynch IV","KCR",2,2,0,6,6,26.2,4.387500104606154,3.3750000804662723,1.6875000402331362,0.2558139534883721,0.59375,0.426966292,0.15625,93.75503629796646,6.750000160932545,6.798555840840153,5.908561964333059,5.280355749947878,-0.16405981232040362,"Daniel Lynch IV",21537,663738
"Corbin Burnes","ARI",0,0,0,3,3,10.1,6.967742792897722,3.483871396448861,4.3548392455610765,0.23333333333333334,0.77777778,0.171428571,0.217391304,,7.8387106420099375,6.856812021162668,8.999288430149512,6.0649136669338,-0.37802308409388696,"Corbin Burnes",19361,669203
"Logan Webb","SFG",0,2,0,5,5,21.2,9.969231061766141,3.7384616481623034,1.661538510294357,0.4090909090909091,0.55837563,0.492753623,0.222222222,92.40074593680245,9.553846434192552,6.966066313851479,5.219138882653954,4.071726864779252,-0.011523839759197936,"Logan Webb",17995,657277
"Eury Pérez","MIA",1,2,0,6,6,26.1,8.886076378451788,6.151899031235853,2.392405178813943,0.35802469135802467,0.60606061,0.352272727,0.175,97.88943917410714,8.544304210049797,7.145578105071388,6.855555749699743,5.690104808097208,-0.36409522588595217,"Eury Perez",27768,691587
"Nick Lodolo","CIN",0,4,0,6,6,32,6.468750192783778,4.218750125728551,2.2500000670552276,0.28421052631578947,0.75342466,0.3592233,0.2,93.48617935180664,6.187500184401875,7.312926922453831,6.783562007173899,5.418243008767996,-0.33615358027393316,"Nick Lodolo",26378,666157
"Ethan Pecko","HOU",1,0,0,4,4,16.1,4.959184059546651,4.959184059546651,2.2040818042429557,0.2549019607843137,0.68627451,0.363636363,0.166666666,93.11755597149885,6.061224961668128,7.463133019582814,6.830756065578396,5.862544317458205,-0.24795489655800515,"Ethan Pecko",33515,814490
"Brady Singer","CIN",1,4,0,6,6,28.1,6.670588534662069,5.717647315424631,2.223529511554023,0.35714285714285715,0.60498221,0.44117647,0.205882352,,10.164706338532676,8.717484763371022,7.366650324230797,5.964179355999665,-0.4331352150909503,"Brady Singer",25377,663903
"Kyle Harrison","MIL",0,2,0,4,4,14,9.00000122615286,5.7857150739554095,4.50000061307643,0.43137254901960786,0.62913907,0.298245614,0.318181818,93.97086448230962,11.571430147910819,9.709322287571206,9.953205688632393,5.822518436170515,-0.5852841763662588,"Kyle Harrison",27758,690986
