pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,season
FF,2025-09-27,91.6,2.11,6.1,"Matsui, Yuki",694374,673513,walk,ball,,,,,12.0,Tim Tawa walks. Gabriel Moreno to 3rd. Adrian Del Castillo to 2nd.,R,R,L,SD,AZ,B,,,3,1,2025,0.42,1.55,1.1848017689064534,3.3854833565968443,,672515.0,680728.0,2,3,Top,,,,,,,-3.211209014615673,-133.31512136193388,-4.2266758910837945,5.6884235662868585,32.519938074513256,-13.064083773041064,3.35172953671307,1.57587603986291,,,,90.3,2510.0,5.8,776152,553869,656811,630105,578428,593428,657757,701538,665487,54.72,,0.691497,0.7,1.0,0.0,0.0,,25,5,4-Seam Fastball,5,0,0,5,0,5,0,5,Standard,Standard,154.0,-0.013,0.085,,,,,-0.085,,5,-5,0.9,0.1,29,26,30,26,1,0,4.0,1.0,,1.0,1.19,0.42,-0.42,47.7,,,,,,2025
FS,2025-09-27,82.9,2.31,6.07,"Matsui, Yuki",694374,673513,,ball,,,,,12.0,,R,R,L,SD,AZ,B,,,2,1,2025,0.82,-0.12,1.8548304029945617,2.7366171126718344,,672515.0,680728.0,2,3,Top,,,,,,,-2.612364233650041,-120.58070947942612,-0.8238860382664053,8.517890900228222,26.306833482665137,-33.35063057293073,3.32586496953303,1.52412439087133,,,,81.3,1271.0,5.5,776152,553869,656811,630105,578428,593428,657757,701538,665487,54.97,,,,,,,,25,4,Split-Finger,5,0,0,5,0,5,0,5,Standard,Standard,123.0,-0.006,0.109,,,,,-0.109,,5,-5,0.906,0.094,29,26,30,26,1,0,4.0,1.0,,1.0,3.47,0.82,-0.82,47.4,,,,,,2025
FS,2025-09-27,84.0,2.35,5.99,"Matsui, Yuki",694374,673513,,blocked_ball,,,,,14.0,,R,R,L,SD,AZ,B,,,1,1,2025,0.76,0.08,0.2120952926776604,0.223129108011777,,672515.0,680728.0,2,3,Top,,,,,,,-6.3896527516385895,-122.13886247125744,-7.07947213040102,8.846915101051984,23.20633096047635,-30.20011649759868,3.35174090900649,1.57588139457796,,,,83.4,1091.0,5.8,776152,553869,656811,630105,578428,593428,657757,701538,665487,54.66,,,,,,,,25,3,Split-Finger,5,0,0,5,0,5,0,5,Standard,Standard,123.0,-0.003,0.03,,,,,-0.03,,5,-5,0.909,0.091,29,26,30,26,1,0,4.0,1.0,,1.0,3.15,0.76,-0.76,48.3,,,,,,2025
ST,2025-09-27,79.5,2.1,6.05,"Matsui, Yuki",694374,673513,,foul,,,,,4.0,,R,R,L,SD,AZ,S,,,1,0,2025,-1.16,-0.51,-0.6002696363977265,2.2683002231340383,,672515.0,680728.0,2,3,Top,,,,,,,-3.663174400722139,-115.5901098734708,-0.3861203426653795,-9.310588011246168,27.312298253990832,-36.855814364262784,3.3,1.55,6.0,70.5,-23.0,77.2,2904.0,5.3,776152,553869,656811,630105,578428,593428,657757,701538,665487,55.21,,,,,,,,25,2,Sweeper,5,0,0,5,0,5,0,5,Standard,Standard,302.0,0.003,-0.052,77.2,8.3,,,0.052,88.0,5,-5,0.906,0.094,29,26,30,26,1,0,4.0,1.0,,1.0,4.21,-1.16,1.16,46.4,28.475123524969895,-38.13814660414882,35.22975742122263,29.556078234837084,46.66158068660084,2025
FF,2025-09-27,90.7,2.27,6.07,"Matsui, Yuki",694374,673513,,ball,,,,,14.0,,R,R,L,SD,AZ,B,,,0,0,2025,0.44,1.57,0.4195699411935971,0.8675694670405232,,672515.0,680728.0,2,3,Top,,,,,,,-5.484230270555885,-131.47364881681648,-10.151613022828462,6.37438345686054,32.38597308894495,-11.935444408355272,3.37763353236141,1.57588872090601,,,,88.8,2425.0,5.7,776152,553869,656811,630105,578428,593428,657757,701538,665487,54.82,,,,,,,,25,1,4-Seam Fastball,5,0,0,5,0,5,0,5,Standard,Standard,151.0,-0.002,0.024,,,,,-0.024,,5,-5,0.908,0.092,29,26,30,26,1,0,4.0,1.0,,1.0,1.26,0.44,-0.44,46.3,,,,,,2025
FS,2025-09-23,83.4,2.13,6.09,"Matsui, Yuki",702332,673513,field_out,hit_into_play,,,,,13.0,"Caleb Durbin grounds out softly, pitcher Yuki Matsui to first baseman Ryan O'Hearn.",R,R,L,SD,MIL,X,1.0,ground_ball,1,1,2025,0.81,0.1,-0.4901439197515335,1.0070418737888498,,,686217.0,2,9,Top,130.85,190.77,,,,,-7.539796287278667,-121.19785332629284,-5.430158418280586,9.443742391885134,22.5627470734383,-30.30696323495896,3.25,1.46,1.0,54.0,-59.0,82.9,1122.0,5.9,776214,666023,656811,669200,578428,593428,657757,669369,657656,54.61,0.238,0.22,0.0,1.0,0.0,0.0,1.0,68,3,Split-Finger,7,0,0,7,0,7,0,7,Standard,Standard,124.0,0.001,-0.256,71.9,7.6,,0.239,0.256,88.0,7,-7,0.999,0.001,29,25,30,25,1,3,5.0,1.0,4.0,1.0,3.17,0.81,-0.81,51.6,16.056281901982864,-21.033828838212592,41.39021397263359,29.635967964231337,41.34390135591304,2025
FF,2025-09-23,91.3,2.15,6.02,"Matsui, Yuki",702332,673513,,called_strike,,,,,9.0,,R,R,L,SD,MIL,S,,,1,0,2025,0.63,1.49,0.3280076478582331,1.791823874036336,,,686217.0,2,9,Top,,,,,,,-5.861976614831096,-132.70122022308422,-7.8882914773965505,8.710093694863284,27.243212615980003,-13.027998118589968,3.18960865989823,1.4292214850458,,,,90.4,2416.0,5.7,776214,666023,656811,669200,578428,593428,657757,669369,657656,54.79,,,,,,,,68,2,4-Seam Fastball,7,0,0,7,0,7,0,7,Standard,Strategic,154.0,0.0,-0.05,,,,,0.05,,7,-7,0.999,0.001,29,25,30,25,1,3,5.0,1.0,4.0,1.0,1.24,0.63,-0.63,48.8,,,,,,2025
FF,2025-09-23,90.1,2.12,6.13,"Matsui, Yuki",702332,673513,,ball,,,,,12.0,,R,R,L,SD,MIL,B,,,0,0,2025,0.49,1.58,0.3575262815719108,4.535561706432469,,,686217.0,2,9,Top,,,,,,,-5.348853516534345,-131.24925157486257,-1.3796091393624608,6.752594295165878,26.2756158012426,-13.759487558855628,3.22366485404951,1.5172892772689,,,,89.4,2446.0,5.7,776214,666023,656811,669200,578428,593428,657757,669369,657656,54.84,,,,,,,,68,1,4-Seam Fastball,7,0,0,7,0,7,0,7,Standard,Standard,157.0,0.0,0.035,,,,,-0.035,,7,-7,0.999,0.001,29,25,30,25,1,3,5.0,1.0,4.0,1.0,1.21,0.49,-0.49,52.8,,,,,,2025
FF,2025-09-23,92.1,1.88,6.15,"Matsui, Yuki",686217,673513,single,hit_into_play,,,,,2.0,Sal Frelick singles on a line drive to center fielder Bryce Johnson.,R,L,L,SD,MIL,X,8.0,line_drive,1,1,2025,0.5,1.62,-0.1529397360241201,2.769213343149069,,,,2,9,Top,106.91,92.72,,,,,-6.190374283725999,-133.86110095093005,-6.186696832645671,7.409413197632114,29.386047802789783,-11.547858938260184,3.08,1.47,232.0,78.1,20.0,91.1,2451.0,5.8,776214,666023,656811,669200,578428,593428,657757,669369,657656,54.69,0.965,0.898,0.9,1.0,1.0,0.0,4.0,67,3,4-Seam Fastball,7,0,0,7,0,7,0,7,Infield shade,Standard,162.0,0.0,0.342,58.9,7.3,,1.051,-0.342,88.0,7,-7,0.999,0.001,29,25,30,25,1,3,5.0,1.0,4.0,1.0,1.08,0.5,0.5,56.1,13.005120660745613,4.841793173124813,21.08086282387324,38.05137794524377,23.25641544618206,2025
FS,2025-09-23,83.3,2.18,6.07,"Matsui, Yuki",686217,673513,,ball,,,,,13.0,,R,L,L,SD,MIL,B,,,0,1,2025,0.9,0.56,-0.7029961729718016,0.8302685019548339,,,,2,9,Top,,,,,,,-8.290297420200618,-120.9698735330251,-6.610415718306449,10.480150569559935,23.375879144156382,-25.547419632848083,3.21309094527001,1.54417945099499,,,,82.5,1411.0,5.8,776214,666023,656811,669200,578428,593428,657757,669369,657656,54.68,,,,,,,,67,2,Split-Finger,7,0,0,7,0,7,0,7,Infield shade,Standard,130.0,0.0,0.027,,,,,-0.027,,7,-7,0.999,0.001,29,25,30,25,1,3,5.0,1.0,4.0,1.0,2.74,0.9,0.9,54.2,,,,,,2025
FF,2025-09-23,91.7,1.85,6.11,"Matsui, Yuki",686217,673513,,foul,,,,,12.0,,R,L,L,SD,MIL,S,,,0,0,2025,0.39,1.73,0.0373015957319868,3.762446124954276,,,,2,9,Top,,,,,,,-5.375076364420089,-133.3810156291313,-3.7110936709773026,5.915888504056167,31.06360966466084,-11.055253013791043,3.08,1.47,127.0,85.7,74.0,90.4,2550.0,5.7,776214,666023,656811,669200,578428,593428,657757,669369,657656,54.82,,,,,,,,67,1,4-Seam Fastball,7,0,0,7,0,7,0,7,Infield shade,Standard,156.0,0.0,-0.043,71.6,7.2,,,0.043,88.0,7,-7,0.999,0.001,29,25,30,25,1,3,5.0,1.0,4.0,1.0,1.01,0.39,0.39,52.4,13.777805811487529,-21.514768064476648,11.579361840796777,35.91704012909726,35.59084734369779,2025
FF,2025-09-23,91.5,2.01,6.16,"Matsui, Yuki",643376,673513,field_out,hit_into_play,,,,,3.0,Danny Jansen flies out to right fielder Ramón Laureano.,R,R,L,SD,MIL,X,9.0,fly_ball,3,1,2025,0.31,1.53,0.5788856895894047,2.7863342130501545,,,,1,9,Top,143.74,111.59,,,,,-4.246625605014064,-133.03245485735232,-5.82335227912794,4.696939828142241,32.1688689556719,-12.96569023816805,3.31,1.54,224.0,95.2,54.0,90.2,2509.0,5.8,776214,666023,656811,669200,578428,593428,657757,669369,657656,54.69,0.01,0.011,0.0,1.0,0.0,0.0,3.0,66,5,4-Seam Fastball,7,0,0,7,0,7,0,7,Standard,Standard,161.0,0.0,-0.419,72.8,7.2,,0.016,0.419,95.2,7,-7,0.999,0.001,29,30,30,30,1,0,5.0,2.0,4.0,1.0,1.22,0.31,-0.31,52.0,18.831308483775917,-0.9923364279629197,26.3586766706534,46.36857282484606,36.5441546496336,2025
FF,2025-09-23,91.6,2.22,6.08,"Matsui, Yuki",643376,673513,,ball,,,,,12.0,,R,R,L,SD,MIL,B,,,2,1,2025,0.29,1.68,0.9108929875299808,3.91262412467891,,,,1,9,Top,,,,,,,-3.8786818877057856,-133.22041893550343,-3.154720901313792,4.314290018347271,31.58146300791316,-11.80045912317044,3.19459083359933,1.51340183754201,,,,90.2,2490.0,5.7,776214,666023,656811,669200,578428,593428,657757,669369,657656,54.79,,,,,,,,66,4,4-Seam Fastball,7,0,0,7,0,7,0,7,Standard,Standard,154.0,0.0,0.121,,,,,-0.121,,7,-7,0.999,0.001,29,30,30,30,1,0,5.0,2.0,4.0,1.0,1.06,0.29,-0.29,46.6,,,,,,2025
FF,2025-09-23,90.9,2.07,6.13,"Matsui, Yuki",643376,673513,,ball,,,,,12.0,,R,R,L,SD,MIL,B,,,1,1,2025,0.19,1.65,0.102461642910608,4.177205306373377,,,,1,9,Top,,,,,,,-5.27637888530856,-132.24081527906085,-2.4496473575916524,3.4556778532096426,30.338567230155142,-12.623021040008624,3.19636845801767,1.5152907474807,,,,89.5,2500.0,5.6,776214,666023,656811,669200,578428,593428,657757,669369,657656,54.89,,,,,,,,66,3,4-Seam Fastball,7,0,0,7,0,7,0,7,Standard,Standard,154.0,0.0,0.055,,,,,-0.055,,7,-7,0.999,0.001,29,30,30,30,1,0,5.0,2.0,4.0,1.0,1.13,0.19,-0.19,52.9,,,,,,2025
FS,2025-09-23,84.1,2.12,6.11,"Matsui, Yuki",643376,673513,,ball,,,,,13.0,,R,R,L,SD,MIL,B,,,0,1,2025,0.72,0.39,-0.94137248062213,0.690905146831303,,,,1,9,Top,,,,,,,-8.412577282126847,-122.04754219826836,-6.765603534707758,8.950962715279474,26.908743000827357,-27.03969311022433,3.20793931657507,1.50010713064319,,,,82.7,1278.0,5.8,776214,666023,656811,669200,578428,593428,657757,669369,657656,54.75,,,,,,,,66,2,Split-Finger,7,0,0,7,0,7,0,7,Standard,Standard,118.0,0.0,0.029,,,,,-0.029,,7,-7,0.999,0.001,29,30,30,30,1,0,5.0,2.0,4.0,1.0,2.89,0.72,-0.72,52.9,,,,,,2025
FS,2025-09-23,84.0,2.18,6.05,"Matsui, Yuki",643376,673513,,swinging_strike,,,,,8.0,,R,R,L,SD,MIL,S,,,0,0,2025,0.8,0.36,-0.1113848825311999,1.9407987505663191,,,,1,9,Top,,,,,,,-6.808450893981772,-122.1054144069644,-3.785392017047219,9.35459093798162,24.37501357305647,-28.031656348047573,3.31,1.54,,,,83.0,1107.0,5.7,776214,666023,656811,669200,578428,593428,657757,669369,657656,54.77,,,,,,,,66,1,Split-Finger,7,0,0,7,0,7,0,7,Standard,Standard,120.0,0.0,-0.039,70.5,8.4,2.91373908,,0.039,,7,-7,0.999,0.001,29,30,30,30,1,0,5.0,2.0,4.0,1.0,2.88,0.8,-0.8,51.4,25.136517497959385,-43.77551883261857,31.769345214061484,39.72509054866443,54.59882888187887,2025
FF,2025-09-23,91.6,1.97,6.18,"Matsui, Yuki",668930,673513,field_out,hit_into_play,,,,,5.0,Brice Turang flies out sharply to center fielder Bryce Johnson.,R,L,L,SD,MIL,X,8.0,fly_ball,2,1,2025,0.31,1.66,-0.0570673923599828,2.7359034069946713,,,,0,9,Top,89.25,52.13,,,,,-5.721407552949088,-133.1710885748635,-6.300249389795176,4.985299381550339,30.107182080396417,-11.269842358157778,3.52,1.69,374.0,104.3,37.0,90.2,2467.0,5.6,776214,666023,656811,669200,578428,593428,657757,669369,657656,54.9,0.504,0.9991739130434784,0.0,1.0,0.0,0.0,6.0,65,4,4-Seam Fastball,7,0,0,7,0,7,0,7,Infield shade,Standard,157.0,0.0,-0.305,73.7,7.3,,1.968,0.305,104.3,7,-7,0.999,0.001,29,25,30,26,1,3,5.0,1.0,4.0,1.0,1.07,0.31,0.31,55.5,14.497903070039891,0.4587625484146791,34.02617697584063,34.525057664739045,37.151089077997106,2025
FF,2025-09-23,91.7,2.01,6.14,"Matsui, Yuki",668930,673513,,called_strike,,,,,7.0,,R,L,L,SD,MIL,S,,,2,0,2025,0.55,1.54,-0.4722406377969987,1.5034045132518274,,,,0,9,Top,,,,,,,-7.358843599552376,-133.1341489544379,-9.04858903996945,8.16136530727241,29.867869245384824,-12.015675908114256,3.42808567376064,1.61195396645341,,,,90.3,2386.0,5.7,776214,666023,656811,669200,578428,593428,657757,669369,657656,54.81,,,,,,,,65,3,4-Seam Fastball,7,0,0,7,0,7,0,7,Infield shade,Standard,157.0,0.001,-0.072,,,,,0.072,,7,-7,0.998,0.002,29,25,30,26,1,3,5.0,1.0,4.0,1.0,1.19,0.55,0.55,54.5,,,,,,2025
FF,2025-09-23,91.6,2.12,6.18,"Matsui, Yuki",668930,673513,,ball,,,,,12.0,,R,L,L,SD,MIL,B,,,1,0,2025,0.65,1.62,1.5159365657935395,3.1207587019900886,,,,0,9,Top,,,,,,,-2.878611040511478,-133.3333125718675,-5.272267960411444,8.37881018185933,29.476260254086384,-11.9229600345273,3.58612166742016,1.7700905201219,,,,90.2,2396.0,5.5,776214,666023,656811,669200,578428,593428,657757,669369,657656,55.04,,,,,,,,65,2,4-Seam Fastball,7,0,0,7,0,7,0,7,Infield shade,Standard,154.0,-0.001,0.077,,,,,-0.077,,7,-7,0.999,0.001,29,25,30,26,1,3,5.0,1.0,4.0,1.0,1.1,0.65,0.65,51.5,,,,,,2025
FF,2025-09-23,91.6,1.85,6.22,"Matsui, Yuki",668930,673513,,ball,,,,,14.0,,R,L,L,SD,MIL,B,,,0,0,2025,0.5,1.66,0.9096055163694604,0.729714945757014,,,,0,9,Top,,,,,,,-3.416514418586011,-133.00645123562268,-11.414763439509873,6.713862163432537,28.252272258538376,-10.16234394350821,3.60967360016854,1.76699550687472,,,,90.4,2366.0,5.6,776214,666023,656811,669200,578428,593428,657757,669369,657656,54.85,,,,,,,,65,1,4-Seam Fastball,7,0,0,7,0,7,0,7,Infield shade,Standard,158.0,0.0,0.041,,,,,-0.041,,7,-7,0.999,0.001,29,25,30,26,1,3,5.0,1.0,4.0,1.0,1.06,0.5,0.5,55.7,,,,,,2025
FF,2025-09-18,92.7,2.14,6.06,"Matsui, Yuki",656775,673513,field_out,hit_into_play,,,,,5.0,Cedric Mullins pops out to third baseman Manny Machado in foul territory.,R,L,L,NYM,SD,X,5.0,popup,2,1,2025,0.39,1.49,0.2087342720540934,2.6531970277080767,,,,2,6,Bot,79.35,180.57,,,,,-5.735831568759065,-134.89022916301133,-6.18679395460741,5.880239994505736,26.566018278341296,-12.77118666460073,3.41,1.59,107.0,74.8,72.0,92.3,2544.0,5.9,776276,666023,656811,650333,592518,630105,657656,701538,665487,54.65,0.001,0.0,0.0,1.0,0.0,0.0,3.0,48,4,4-Seam Fastball,5,1,5,1,1,5,5,1,Standard,Standard,156.0,-0.002,-0.296,65.0,7.3,,0.001,0.296,88.0,4,4,0.943,0.943,29,30,30,31,1,2,2.0,1.0,5.0,1.0,1.14,0.39,0.39,56.5,5.457591589803434,-4.933253840972262,30.141568833157933,30.39429046322849,24.226848317183197,2025
FF,2025-09-18,91.8,2.21,6.08,"Matsui, Yuki",656775,673513,,called_strike,,,,,4.0,,R,L,L,NYM,SD,S,,,2,0,2025,0.39,1.65,-0.3051003755580126,2.397351184116452,,,,2,6,Bot,,,,,,,-7.159364915669865,-133.4210581410583,-7.064564659135071,6.075068297846215,25.76439448052923,-11.047296205316565,3.51584159002015,1.64149591434443,,,,91.7,2531.0,6.1,776276,666023,656811,650333,592518,630105,657656,701538,665487,54.41,,,,,,,,48,3,4-Seam Fastball,5,1,5,1,1,5,5,1,Standard,Standard,155.0,-0.001,-0.066,,,,,0.066,,4,4,0.944,0.944,29,30,30,31,1,2,2.0,1.0,5.0,1.0,1.03,0.39,0.39,52.0,,,,,,2025
FF,2025-09-18,92.4,2.24,6.02,"Matsui, Yuki",656775,673513,,ball,,,,,4.0,,R,L,L,NYM,SD,B,,,1,0,2025,0.42,1.6,-0.8090007855076845,2.2614269150060355,,,,2,6,Bot,,,,,,,-8.613290463855863,-134.2022787086163,-7.209280578538501,6.868498332439811,26.967852508235925,-11.397440019946735,3.39405069258206,1.55491522134833,,,,91.8,2443.0,5.9,776276,666023,656811,650333,592518,630105,657656,701538,665487,54.6,,,,,,,,48,2,4-Seam Fastball,5,1,5,1,1,5,5,1,Standard,Standard,162.0,0.001,0.065,,,,,-0.065,,4,4,0.943,0.943,29,30,30,31,1,2,2.0,1.0,5.0,1.0,1.06,0.42,0.42,52.6,,,,,,2025
FF,2025-09-18,93.1,2.16,6.08,"Matsui, Yuki",656775,673513,,ball,,,,,12.0,,R,L,L,NYM,SD,B,,,0,0,2025,0.13,1.67,0.0801518075710078,4.161046517317098,,,,2,6,Bot,,,,,,,-5.572571572820858,-135.57363342809572,-2.8334113296833303,2.7398947729048966,28.92309644902476,-11.120395082645834,3.42432449194913,1.53203821728076,,,,92.5,2520.0,5.8,776276,666023,656811,650333,592518,630105,657656,701538,665487,54.66,,,,,,,,48,1,4-Seam Fastball,5,1,5,1,1,5,5,1,Standard,Standard,159.0,0.0,0.037,,,,,-0.037,,4,4,0.943,0.943,29,30,30,31,1,2,2.0,1.0,5.0,1.0,0.95,0.13,0.13,56.7,,,,,,2025
FS,2025-09-18,84.6,2.49,6.02,"Matsui, Yuki",620443,673513,field_out,hit_into_play,,,,,6.0,"Luis Torrens grounds out, shortstop Jake Cronenworth to first baseman Ryan O'Hearn.",R,R,L,NYM,SD,X,6.0,ground_ball,0,1,2025,0.68,0.13,0.626124029422413,2.191780523407679,,,,1,6,Bot,104.69,152.7,,,,,-5.655075114129671,-123.1101847587341,-2.835711121493377,7.984149449243067,23.80959246764298,-30.540792895790503,3.39,1.54,30.0,91.0,-2.0,84.0,1101.0,5.8,776276,666023,656811,650333,592518,630105,657656,701538,665487,54.66,0.247,0.226,0.0,1.0,0.0,0.0,2.0,47,2,Split-Finger,5,1,5,1,1,5,5,1,Standard,Standard,111.0,-0.003,-0.215,72.7,7.6,,0.287,0.215,91.0,4,4,0.946,0.946,29,29,30,29,1,2,2.0,12.0,5.0,2.0,3.05,0.68,-0.68,55.3,1.861739655758854,6.151259023061263,29.318825681998018,47.06821352973341,27.95655920255256,2025
FF,2025-09-18,92.7,2.33,5.96,"Matsui, Yuki",620443,673513,,called_strike,,,,,14.0,,R,R,L,NYM,SD,S,,,0,0,2025,0.45,1.32,1.0386556039507315,2.114238037044032,,,,1,6,Bot,,,,,,,-4.23287432789571,-134.86852742450492,-6.906317201757743,6.309852157163313,26.86352028289454,-14.812779673188654,3.30472427905659,1.46593618030421,,,,92.3,2454.0,5.9,776276,666023,656811,650333,592518,630105,657656,701538,665487,54.61,,,,,,,,47,1,4-Seam Fastball,5,1,5,1,1,5,5,1,Standard,Standard,159.0,-0.001,-0.039,,,,,0.039,,4,4,0.947,0.947,29,29,30,29,1,2,2.0,12.0,5.0,2.0,1.32,0.45,-0.45,52.0,,,,,,2025
FS,2025-09-18,82.0,2.22,6.0,"Matsui, Yuki",683146,673513,field_out,hit_into_play,,,,,6.0,"Brett Baty grounds out, third baseman Manny Machado to first baseman Ryan O'Hearn.",R,L,L,NYM,SD,X,5.0,ground_ball,0,2,2025,0.5,0.52,0.526389449641337,2.9132620960459783,,,,0,6,Bot,116.19,166.4,,,,,-4.760439161106821,-119.38805036758474,-1.509400817264181,5.623536073770984,20.60238856955156,-27.066133146990367,3.68,1.69,31.0,63.9,-1.0,81.7,1295.0,5.8,776276,666023,656811,650333,592518,630105,657656,701538,665487,54.66,0.065,0.062,0.0,1.0,0.0,0.0,2.0,46,4,Split-Finger,5,1,5,1,1,5,5,1,Infield shade,Standard,119.0,-0.002,-0.165,68.2,6.0,,0.065,0.165,88.0,4,4,0.949,0.949,29,25,30,26,1,2,2.0,1.0,5.0,1.0,2.84,0.5,0.5,55.0,-4.969815786982755,22.71516348256541,35.852501016550825,33.75709748200919,20.69973490864254,2025
FS,2025-09-18,83.2,2.29,6.06,"Matsui, Yuki",683146,673513,,foul,,,,,5.0,,R,L,L,NYM,SD,S,,,0,2,2025,0.7,0.3,0.2618394411021298,2.614968303236681,,,,0,6,Bot,,,,,,,-5.984817988668269,-121.04026013353035,-2.040949649870622,8.043689864763088,23.156870590868177,-29.020358847927756,3.68,1.69,,,,82.6,1217.0,5.9,776276,666023,656811,650333,592518,630105,657656,701538,665487,54.63,,,,,,,,46,3,Split-Finger,5,1,5,1,1,5,5,1,Infield shade,Standard,112.0,0.0,0.0,71.1,7.5,,,0.0,,4,4,0.949,0.949,29,25,30,26,1,2,2.0,1.0,5.0,1.0,2.99,0.7,0.7,54.1,12.314090519582043,0.902437503715412,34.41193741745842,36.2078831640315,26.19670552461318,2025
ST,2025-09-18,81.1,2.06,6.04,"Matsui, Yuki",683146,673513,,called_strike,,,,,6.0,,R,L,L,NYM,SD,S,,,0,1,2025,-1.53,-0.59,0.5636261379307406,2.475599626111446,,,,0,6,Bot,,,,,,,-0.4360921715717451,-118.15817865021378,-0.2454368914814717,-14.233552451998104,22.541285953385156,-37.84584414810661,3.67999944039828,1.76253174635918,,,,80.4,3004.0,5.7,776276,666023,656811,650333,592518,630105,657656,701538,665487,54.79,,,,,,,,46,2,Sweeper,5,1,5,1,1,5,5,1,Infield shade,Standard,322.0,-0.001,-0.055,,,,,0.055,,4,4,0.95,0.95,29,25,30,26,1,2,2.0,1.0,5.0,1.0,4.04,-1.53,-1.53,52.4,,,,,,2025
FF,2025-09-18,92.3,2.1,6.04,"Matsui, Yuki",683146,673513,,foul,,,,,6.0,,R,L,L,NYM,SD,S,,,0,0,2025,0.52,1.69,0.5081570361870382,2.891463241954307,,,,0,6,Bot,,,,,,,-5.140987128757548,-134.21454664980973,-5.835850284158504,7.393065837298362,28.68032155855308,-10.681395956880788,3.68,1.69,182.0,70.5,59.0,91.7,2527.0,5.9,776276,666023,656811,650333,592518,630105,657656,701538,665487,54.57,,,,,,,,46,1,4-Seam Fastball,5,1,5,1,1,5,5,1,Infield shade,Standard,154.0,-0.001,-0.039,75.0,7.2,,,0.039,88.0,4,4,0.951,0.951,29,25,30,26,1,2,2.0,1.0,5.0,1.0,0.99,0.52,0.52,52.9,5.097176671403983,6.349316006046992,37.409782170684494,33.16090167065537,27.07034145098204,2025
FF,2025-09-16,92.8,2.07,6.1,"Matsui, Yuki",607043,673513,strikeout,swinging_strike,,,,,3.0,Brandon Nimmo strikes out swinging.,R,L,L,NYM,SD,S,2.0,,2,2,2025,0.73,1.65,0.8031330658633205,3.615023857398264,,,,1,7,Bot,,,,,,,-4.8408325463828925,-134.9439660332268,-4.124654490171619,10.038410825424611,31.538470940556767,-11.402150883147613,3.59,1.7,,,,92.6,2530.0,6.4,776304,666023,656811,650333,592518,630105,657656,701538,665487,54.13,,0.0,0.0,1.0,0.0,0.0,,56,5,4-Seam Fastball,8,2,8,2,2,8,8,2,Infield shade,Standard,161.0,0.0,-0.228,64.1,5.5,0.938245248,,0.228,,6,6,0.992,0.992,29,32,30,32,1,3,3.0,2.0,2.0,1.0,1.02,0.73,0.73,61.0,-6.635298296054418,29.660811534502727,29.215114689898513,31.375655455368825,14.698127811423191,2025
SI,2025-09-16,91.4,2.32,5.92,"Matsui, Yuki",607043,673513,,swinging_strike,,,,,12.0,,R,L,L,NYM,SD,S,,,2,1,2025,1.12,1.59,0.9760444408830872,3.165936711271769,,,,1,7,Bot,,,,,,,-5.765407919624657,-132.82597575574724,-4.3741949788943515,14.56524823805938,31.98986021889356,-12.671248419005533,3.59,1.7,,,,90.2,2224.0,5.9,776304,666023,656811,650333,592518,630105,657656,701538,665487,54.58,,,,,,,,56,4,Sinker,8,2,8,2,2,8,8,2,Infield shade,Standard,149.0,0.0,-0.07,68.0,5.9,1.016241468,,0.07,,6,6,0.992,0.992,29,32,30,32,1,3,3.0,2.0,2.0,1.0,1.17,1.12,1.12,52.2,-0.3422174594944822,18.354718046633305,29.672739941772825,29.135230845797206,19.010765673121224,2025
