player_id,player_name,player_team,bip,ground_ball_percent,line_drive_percent,fly_ball_percent,pop_up_percent,pull_percent,straight_percent,oppo_percent,pulled_air_percent
800543,Josue De Paula,TUL,417,0.4149,0.2734,0.2758,0.036,0.4317,0.3957,0.1727,0.1799
813860,Charlie Pagliarini,ARK,324,0.3889,0.2654,0.284,0.0617,0.3827,0.4136,0.2037,0.142
686638,Hunter Fitz-Gerald,ARK,359,0.3788,0.2758,0.3064,0.039,0.3816,0.4039,0.2145,0.1504
699712,Raylin Heredia,REA,398,0.4095,0.2714,0.2412,0.0754,0.3894,0.407,0.201,0.1608
702253,Cam Collier,CHA,368,0.4375,0.2201,0.25,0.0924,0.394,0.4049,0.2011,0.125
800169,Aroon Escobar,REA,400,0.4575,0.2175,0.275,0.05,0.3025,0.4925,0.205,0.0925
814528,Sam Kulasingam,NWA,360,0.4694,0.2444,0.2583,0.0278,0.3389,0.4028,0.2583,0.1222
814307,Zyhir Hope,ERI/TUL,357,0.3922,0.2549,0.2941,0.0588,0.3557,0.4286,0.2157,0.1429
691267,Alex Ramírez,KNX,424,0.5165,0.2217,0.2146,0.0472,0.2453,0.4788,0.2759,0.059
700321,Andy Perez,HFD,441,0.5351,0.229,0.1587,0.0748,0.4014,0.3605,0.2358,0.1134
815908,Jesús Made,BLX,419,0.537,0.2076,0.1981,0.0573,0.327,0.4678,0.2053,0.0859
800198,Cristofer Torin,AMA,443,0.4131,0.2551,0.2483,0.0835,0.3679,0.4447,0.1874,0.1603
701062,Alec Briley,BIR,345,0.4174,0.2464,0.2725,0.0638,0.4377,0.3797,0.1826,0.2
694170,Dyan Jorge,HFD,363,0.5675,0.2287,0.1433,0.0606,0.2948,0.4187,0.2865,0.0634
823795,Nick Rodriguez,RCT,373,0.4879,0.2332,0.2413,0.0349,0.2842,0.4558,0.2574,0.0697
815089,Coby Morales,SOM,339,0.4454,0.2596,0.2537,0.0413,0.3304,0.4248,0.2419,0.0914
694749,Dylan Campbell,BIR/REA,356,0.4017,0.2163,0.2978,0.0843,0.382,0.4157,0.2022,0.1517
687272,Tucker Flint,RCT,299,0.4515,0.214,0.2809,0.0535,0.4247,0.3846,0.1873,0.1171
702662,Dylan Dreiling,FRI,372,0.4032,0.2446,0.3011,0.0511,0.3253,0.422,0.2527,0.1156
808768,Ben McLaughlin,AMA,401,0.404,0.2419,0.2618,0.0923,0.384,0.3965,0.2195,0.1372
804858,Bryan Rincon,REA,317,0.4385,0.2082,0.2902,0.0631,0.4858,0.3186,0.1956,0.1767
814414,Kyle DeBarge,WCH,324,0.3889,0.2037,0.2932,0.1142,0.4012,0.3735,0.2253,0.1821
701778,Jace Avina,SOM,337,0.3412,0.2522,0.3145,0.092,0.3501,0.3917,0.2582,0.1662
801978,Callan Moss,ALT,349,0.5043,0.2436,0.192,0.0602,0.3381,0.4241,0.2378,0.0974
800473,Jefferson Rojas,BNG/KNX,382,0.4084,0.2199,0.2749,0.0942,0.3822,0.4241,0.1885,0.1466
807714,Carter Trice,KNX,327,0.3792,0.1957,0.315,0.1101,0.3639,0.4128,0.2232,0.1529
695372,Jake Gelof,TUL,295,0.278,0.2678,0.3492,0.1051,0.4068,0.4,0.1932,0.261
687730,Caleb Cali,ARK,279,0.3226,0.2294,0.2975,0.1505,0.4624,0.3226,0.2151,0.2545
701682,Braedon Karpathios,SA,288,0.4722,0.2431,0.2535,0.0312,0.3472,0.4514,0.2014,0.0868
804446,Eddie Micheletti Jr.,NH/RCT,353,0.4193,0.221,0.255,0.1048,0.4306,0.3853,0.1841,0.1926
689931,Peyton Graham,ERI,326,0.4202,0.2485,0.2669,0.0644,0.2853,0.454,0.2607,0.1166
690991,Mac Horvath,MTG,342,0.386,0.2515,0.2895,0.0702,0.3421,0.4474,0.2076,0.155
801670,Mike Boeve,BLX,346,0.5202,0.2081,0.2312,0.0405,0.3815,0.4451,0.1734,0.078
687310,Will Simpson,MTG,312,0.3942,0.2372,0.2949,0.0737,0.359,0.4327,0.2083,0.1506
810838,Ryan Jackson,SA,333,0.4655,0.2132,0.2282,0.0931,0.3123,0.4204,0.2673,0.1111
672359,Tirso Ornelas,SA,365,0.4548,0.2466,0.2192,0.0795,0.4575,0.3589,0.1836,0.1918
702258,Druw Jones,AMA,299,0.5385,0.2809,0.1572,0.0234,0.2475,0.4682,0.2843,0.0936
694187,Daniel Vazquez,NWA,329,0.5167,0.2401,0.2036,0.0365,0.2766,0.4407,0.2827,0.0821
680672,Luke Waddell,COL,400,0.3925,0.2525,0.2825,0.0725,0.415,0.3625,0.2225,0.17
800406,Aron Estrada,CHE,381,0.5013,0.2126,0.2415,0.0446,0.3911,0.3885,0.2205,0.1181
669413,Frainyer Chavez,FRI,336,0.4196,0.25,0.2768,0.0536,0.3542,0.4048,0.2411,0.1518
694754,Sabin Ceballos,RIC,329,0.3435,0.2432,0.3161,0.0973,0.3891,0.4225,0.1884,0.2067
811287,Carson Roccaforte,NWA,304,0.3487,0.2105,0.375,0.0658,0.5033,0.3158,0.1809,0.2434
801523,Chris Suero,BNG,262,0.4542,0.1641,0.2939,0.0878,0.4198,0.4313,0.1489,0.1489
696521,Garrett Spain,WCH,298,0.3826,0.2148,0.3255,0.0705,0.4698,0.3289,0.2013,0.198
828335,Titus Dumitru,ALT,320,0.475,0.2531,0.25,0.0219,0.2844,0.4281,0.2875,0.0781
694183,Cristian Hernández,PNS,311,0.4791,0.2219,0.2315,0.0675,0.4309,0.4244,0.1447,0.1222
802474,Cameron Leary,MID,290,0.4103,0.2448,0.2483,0.0966,0.3448,0.4586,0.1966,0.1103
687554,DJ Gladney,SOM,275,0.4218,0.2764,0.2364,0.0655,0.2545,0.4836,0.2618,0.1164
800306,Jansel Luis,AMA,333,0.4925,0.2462,0.2222,0.036,0.4084,0.4174,0.1742,0.1231
803172,Griff O'Ferrall,CHE,325,0.3815,0.2338,0.2892,0.0954,0.3692,0.3908,0.24,0.1323
694214,Samuel Zavala,BIR,274,0.4745,0.208,0.2226,0.0949,0.5036,0.3139,0.1825,0.1533
809338,Trevor Austin,CC,298,0.3893,0.2349,0.2953,0.0805,0.3993,0.4094,0.1913,0.1946
802991,E.J. Exposito,ERI,302,0.3377,0.2152,0.3543,0.0927,0.3377,0.4503,0.2119,0.1325
805126,Charlie Szykowny,RIC,339,0.3805,0.2655,0.2655,0.0885,0.4395,0.3864,0.174,0.1976
696513,Andy Garriola,KNX,321,0.3988,0.2243,0.2586,0.1153,0.3956,0.3769,0.2274,0.162
681323,Alex Binelas,REA,263,0.4259,0.2053,0.3042,0.0646,0.4487,0.3574,0.1939,0.1369
809944,Elijah Hainline,TUL,265,0.4792,0.2264,0.2151,0.0792,0.3887,0.4264,0.1811,0.1434
701481,Ryan Campos,SPR,287,0.4948,0.2334,0.2439,0.0279,0.3449,0.4495,0.2056,0.0871
698945,Anderson De Los Santos,CHE,282,0.4043,0.1986,0.266,0.1312,0.3369,0.4255,0.2376,0.1135
700931,Seth Stephenson,ERI,335,0.5134,0.2239,0.1761,0.0866,0.3493,0.4,0.2507,0.0716
702140,Ruben Ibarra,CHA,286,0.4406,0.2133,0.2343,0.1119,0.4231,0.4231,0.1538,0.1503
689302,Karson Simas,KNX,286,0.5035,0.2483,0.1923,0.0559,0.2692,0.4091,0.3217,0.0734
814455,Nick Mitchell,AKR/HBG,319,0.5423,0.2132,0.1912,0.0533,0.4295,0.3668,0.2038,0.1003
686499,Clark Elliott,MID,237,0.4177,0.2363,0.2743,0.0717,0.4557,0.3713,0.173,0.173
681355,Andrew Cossetti,WCH,241,0.3485,0.1784,0.3444,0.1286,0.3651,0.4149,0.2199,0.166
814431,Jackson Castillo,SOM,308,0.4123,0.2565,0.2532,0.0779,0.3896,0.3831,0.2273,0.1591
694757,Maui Ahuna,RIC,267,0.5094,0.2434,0.2285,0.0187,0.3446,0.3783,0.2772,0.0861
695612,Alex Mooney,AKR,306,0.4346,0.2222,0.2778,0.0654,0.4183,0.3725,0.2092,0.1699
696142,Will Taylor,ALT,283,0.4912,0.1767,0.2403,0.0919,0.3781,0.3922,0.2297,0.1025
811289,Spencer Nivens,NWA,320,0.3875,0.2938,0.2625,0.0563,0.4031,0.4281,0.1688,0.1094
700731,Keiner Delgado,ALT,301,0.5282,0.1927,0.2259,0.0498,0.4585,0.3488,0.1894,0.1561
695524,Jacob Cozart,AKR/RCT,276,0.3804,0.2391,0.3116,0.0688,0.4058,0.4457,0.1486,0.1775
800449,Thomas Sosa,CHE,282,0.3936,0.2518,0.2411,0.1135,0.383,0.3936,0.2234,0.1454
687543,Andrew Jenkins,ERI,308,0.4188,0.2792,0.2532,0.0487,0.2955,0.3571,0.3474,0.1006
699114,Leo Balcazar,CHA,303,0.4323,0.2541,0.2409,0.0726,0.2574,0.4752,0.264,0.0858
686984,Marcus Lee Sang,FRI,287,0.5366,0.2648,0.1707,0.0279,0.3101,0.4007,0.2892,0.1185
813666,Ariel Armas,KNX,295,0.5661,0.2034,0.1559,0.0746,0.3356,0.3831,0.2814,0.1017
699126,Gregory Barrios,MTG,359,0.5014,0.2145,0.1978,0.0864,0.2201,0.4345,0.3454,0.0501
802506,Dylan O'Rae,BLX,281,0.5836,0.2171,0.1851,0.0142,0.2811,0.395,0.3238,0.0498
677954,Jordan Groshans,COL,313,0.3099,0.2652,0.3259,0.099,0.3994,0.3834,0.2173,0.2013
683546,Albert Fabian,SA,311,0.4148,0.2058,0.3119,0.0675,0.4405,0.3601,0.1994,0.1833
701771,Billy Amick,BNG/WCH,238,0.2983,0.2017,0.3697,0.1303,0.395,0.3571,0.2479,0.2311
695501,Blake Burke,BLX,278,0.3885,0.2626,0.295,0.054,0.3993,0.3849,0.2158,0.1475
815888,Leo De Vries,MID,282,0.4326,0.2411,0.2518,0.0745,0.4326,0.4113,0.156,0.156
695930,Frederick Bencosme,CHE,302,0.4272,0.2053,0.2483,0.1192,0.457,0.3278,0.2152,0.1589
696264,Tyler Whitaker,CC,244,0.4795,0.2336,0.2254,0.0615,0.3566,0.4467,0.1967,0.1066
682775,Kervin Pichardo,HBG,265,0.5245,0.1774,0.2377,0.0604,0.3245,0.4453,0.2302,0.0868
694444,Tavian Josenberger,CHE,254,0.3307,0.2244,0.2913,0.1535,0.5157,0.3228,0.1614,0.2323
827294,Edgar Alvarez,KNX,235,0.4085,0.2043,0.3234,0.0638,0.3617,0.366,0.2723,0.1106
800060,Xavier Isaac,MTG,222,0.4279,0.1937,0.3198,0.0586,0.4234,0.4234,0.1532,0.1216
702693,Jaison Chourio,AKR,278,0.4784,0.2626,0.2374,0.0216,0.3094,0.4281,0.2626,0.0719
813844,Will Bush,CC,202,0.5396,0.2475,0.1832,0.0297,0.3663,0.4455,0.1881,0.104
695763,Sam Petersen,HBG,221,0.3846,0.2217,0.3348,0.0543,0.3394,0.4027,0.2579,0.1357
815697,Arturo Disla,FRI,265,0.4717,0.2566,0.1962,0.0755,0.3019,0.4,0.2981,0.1321
683006,Chris Newell,TUL,215,0.4047,0.2233,0.3023,0.0698,0.4698,0.3395,0.1907,0.1953
804558,Raudi Rodriguez,RCT,258,0.4884,0.2558,0.1899,0.0659,0.2519,0.4031,0.345,0.0736
695069,Keith Jones II,FRI,243,0.4609,0.2634,0.2346,0.0412,0.3416,0.3868,0.2716,0.1029
814444,Will Turner,POR,219,0.3242,0.2192,0.3242,0.1324,0.4384,0.3973,0.1644,0.21
703804,Romeo Sanabria,SA,261,0.4483,0.2797,0.2261,0.046,0.318,0.433,0.249,0.1073
686810,Brennan Milone,MID,218,0.2569,0.2661,0.3532,0.1239,0.3991,0.367,0.2339,0.2018
823787,Rainiel Rodriguez,SPR,274,0.354,0.2664,0.2883,0.0912,0.3577,0.4343,0.208,0.1533
703477,Brooks Brannon,POR,240,0.375,0.2792,0.2667,0.075,0.3417,0.3875,0.2708,0.1125
822501,Jon Jon Gazdar,SPR,289,0.4913,0.2388,0.1903,0.0796,0.3529,0.391,0.2561,0.1488
677338,GJ Hill,HFD,240,0.4167,0.1917,0.2792,0.1125,0.4792,0.3,0.2208,0.2125
699043,Yamal Encarnacion,CC,284,0.5563,0.2359,0.1585,0.0458,0.3662,0.3768,0.257,0.0986
701333,Colby Shelton,BIR,255,0.4157,0.2275,0.298,0.0588,0.4863,0.3216,0.1922,0.2039
703766,Dakota Harris,SPR,265,0.4151,0.2377,0.2415,0.1057,0.3358,0.4453,0.2189,0.1396
677605,Luis Verdugo,SA,248,0.4073,0.2177,0.3105,0.0645,0.3427,0.4516,0.2056,0.1331
834962,Anthony DePino,BIR,238,0.3445,0.2479,0.3277,0.0798,0.3613,0.4202,0.2185,0.1807
687783,Matthew Wood,BLX,258,0.3333,0.2597,0.3566,0.0504,0.4225,0.4147,0.1628,0.2209
682947,Jose Ramos,BNG,208,0.5192,0.2115,0.25,0.0192,0.3846,0.4279,0.1875,0.1154
815067,Aidan Longwell,HFD,269,0.3866,0.2268,0.3123,0.0743,0.3829,0.3755,0.2379,0.1561
691792,Roc Riggio,HFD,219,0.484,0.1644,0.2877,0.0639,0.5251,0.3105,0.1644,0.1598
696145,Lonnie White Jr.,ALT,204,0.4118,0.2157,0.2745,0.098,0.4902,0.3725,0.1373,0.2108
807511,Nelly Taylor,POR,208,0.3702,0.2019,0.2692,0.1587,0.5048,0.3365,0.1587,0.1923
694425,Justice Bigbie,ERI,274,0.5219,0.2591,0.1788,0.0401,0.2263,0.4599,0.3139,0.073
694966,Brayden Taylor,MTG,238,0.3613,0.1891,0.3487,0.1008,0.4832,0.3403,0.1765,0.2059
686960,Nate Baez,POR,254,0.4055,0.2126,0.2835,0.0984,0.3425,0.3976,0.2598,0.1181
691789,Izaac Pacheco,ERI,194,0.3866,0.1804,0.3814,0.0515,0.4639,0.3351,0.201,0.1856
691285,Junior Franco,AMA,253,0.4704,0.2055,0.1858,0.1383,0.4466,0.3597,0.1937,0.1383
695481,Jay Allen II,CHA,247,0.4737,0.1903,0.2591,0.0769,0.3401,0.3644,0.2915,0.1093
814458,Fenwick Trimble,PNS,251,0.3865,0.255,0.2789,0.0797,0.3825,0.3944,0.2231,0.1713
702690,Cutter Coffey,NH,208,0.4712,0.2548,0.2212,0.0529,0.3125,0.4279,0.2596,0.1106
802959,Max Holy,CC,198,0.3586,0.2525,0.2828,0.1061,0.3939,0.3636,0.2424,0.1667
694848,Sam Brown,HBG,234,0.4487,0.235,0.2906,0.0256,0.3675,0.3547,0.2778,0.1453
827665,Dillon Lewis,PNS,228,0.4474,0.193,0.2719,0.0877,0.3728,0.4123,0.2149,0.1579
701783,Cole Messina,HFD,218,0.4633,0.2202,0.2569,0.0596,0.2523,0.4862,0.2615,0.1284
813386,Justin Johnson,NWA,233,0.3777,0.2017,0.309,0.1116,0.3348,0.3777,0.2876,0.1631
687751,Cortland Lawson,HBG,206,0.3592,0.2913,0.2961,0.0534,0.4175,0.3981,0.1845,0.1893
699073,Thayron Liranzo,ERI,199,0.3869,0.2111,0.3417,0.0603,0.4623,0.3869,0.1508,0.1709
699157,Ahbram Liendo,POR,201,0.4378,0.2338,0.204,0.1194,0.3184,0.4478,0.2338,0.0945
800957,Brendan Jones,PNS,221,0.2851,0.2036,0.3846,0.1267,0.4208,0.4118,0.1674,0.2217
669002,Connor Scott,NWA,226,0.385,0.2124,0.292,0.1106,0.4469,0.3584,0.1947,0.1637
694194,Miguel Bleis,POR,244,0.4467,0.2049,0.2131,0.1352,0.4877,0.3893,0.123,0.1926
694838,Joe Vetrano,TUL,195,0.4872,0.1795,0.2974,0.0308,0.3744,0.4154,0.2051,0.1077
692478,Victor Arias,NH,245,0.5061,0.1714,0.2449,0.0776,0.3224,0.4612,0.2163,0.0816
801590,Aaron Parker,NH,193,0.456,0.2073,0.2539,0.0829,0.4508,0.3834,0.1658,0.1969
692657,Omar Alfonzo,ALT/SOM,190,0.5,0.2421,0.2053,0.0526,0.4105,0.4105,0.1789,0.1105
700681,Nick Lorusso,BNG,227,0.3304,0.2159,0.3656,0.0881,0.4141,0.3789,0.207,0.2026
803175,Ethan Anderson,CHE,235,0.4298,0.217,0.2723,0.0766,0.4213,0.3702,0.2043,0.1362
702544,Jacob Reimer,BNG,214,0.3832,0.2523,0.3178,0.0467,0.3551,0.4346,0.2103,0.1682
801887,Kole Myers,TUL,203,0.4729,0.2266,0.2512,0.0493,0.3498,0.399,0.2512,0.0887
703190,Johanfran Garcia,POR,218,0.3716,0.2339,0.3119,0.0826,0.3945,0.4037,0.2018,0.1789
701616,Caleb Lomavita,HBG,236,0.4576,0.2246,0.2712,0.0466,0.3051,0.4873,0.2076,0.1144
825927,Rafe Perich,FRI,233,0.3734,0.279,0.2575,0.0901,0.3777,0.3391,0.2833,0.1588
814791,Jared Sundstrom,ARK,209,0.3923,0.2105,0.2775,0.1196,0.4593,0.3301,0.2057,0.1722
813896,Joseph Sullivan,CC,189,0.4392,0.2434,0.2804,0.037,0.4815,0.3757,0.1429,0.1905
804241,Zach Levenson,SPR,205,0.3561,0.2585,0.2829,0.1024,0.3561,0.4439,0.2,0.1659
687144,Corey Joyce,FRI,223,0.3812,0.2422,0.3049,0.0673,0.3767,0.3857,0.2377,0.1614
801276,Juan Matheus,PNS,252,0.4127,0.254,0.2302,0.1032,0.4127,0.4087,0.1786,0.1587
703155,Lazaro Montes,ARK,176,0.3409,0.2557,0.3239,0.0795,0.4545,0.3523,0.1932,0.2159
694175,Pedro León,REA,207,0.3816,0.285,0.2222,0.1111,0.4348,0.4106,0.1546,0.1884
828395,Jason Schiavone,CC,172,0.4884,0.1977,0.2558,0.0581,0.4128,0.3488,0.2384,0.1279
804119,Bobby Boser,MID,168,0.369,0.3036,0.2857,0.0417,0.2857,0.4762,0.2381,0.131
813851,Colton Becker,NWA,214,0.3785,0.2196,0.2757,0.1262,0.3318,0.4159,0.2523,0.1308
701546,Duce Gourson,ALT,189,0.418,0.2011,0.2963,0.0847,0.4603,0.3439,0.1958,0.1587
686793,J.T. Arruda,ARK/MTG,198,0.4545,0.2374,0.2576,0.0505,0.3182,0.4444,0.2374,0.1162
691292,Angel Ortiz,AMA,218,0.3991,0.2431,0.2936,0.0642,0.4771,0.344,0.1789,0.2018
