game_pk,game_date,level,game_type,inning,half,at_bat_index,pitch_number,balls,strikes,pitcher_id,pitcher_name,p_throws,stand,pitch_type,pitch_name,call,description,is_in_play,is_strike,is_ball,start_speed,end_speed,zone,px,pz,sz_top,sz_bot,spin_rate,extension,launch_speed,launch_angle,hit_distance,trajectory,hardness,pa_result,pa_event_type
820887,2026-04-12,Low-A,R,5,top,34,3,1,2,692176,Noah Takacs,R,L,FF,Four-Seam Fastball,F,Foul,False,True,False,93.6,86.4,2.0,0.0543089598616663,2.8260737148169293,3.21,1.62,2425.0,6.370294285185612,,,,,,,
820887,2026-04-12,Low-A,R,5,top,34,4,1,3,692176,Noah Takacs,R,L,CU,Curveball,W,Swinging Strike (Blocked),False,True,False,80.7,74.7,14.0,-0.020911242522937582,0.5288496783520047,3.21,1.62,2573.0,6.224405174629433,,,,,,Strikeout,strikeout
820887,2026-04-12,Low-A,R,7,top,50,1,0,1,824288,Treyson Peters,R,L,FF,Four-Seam Fastball,S,Swinging Strike,False,True,False,90.8,83.8,11.0,-0.8123379656112124,3.6377591044342745,3.21,1.62,2407.0,5.340350157070806,,,,,,,
820887,2026-04-12,Low-A,R,7,top,50,2,1,1,824288,Treyson Peters,R,L,FC,Cutter,B,Ball,False,False,True,87.8,82.2,14.0,0.2716342894693079,1.2673346456292869,3.21,1.62,2590.0,5.3667520417942525,,,,,,,
820887,2026-04-12,Low-A,R,7,top,50,3,1,2,824288,Treyson Peters,R,L,SI,Sinker,F,Foul,False,True,False,91.9,85.2,11.0,-0.07295824410053707,3.499247811142069,3.21,1.62,2399.0,5.574943797540974,,,,,,,
820887,2026-04-12,Low-A,R,7,top,50,4,2,2,824288,Treyson Peters,R,L,CH,Changeup,B,Ball,False,False,True,85.7,80.3,13.0,-0.9931936949946444,1.065406890206538,3.21,1.62,2009.0,5.366669149581106,,,,,,,
820887,2026-04-12,Low-A,R,7,top,50,5,3,2,824288,Treyson Peters,R,L,FF,Four-Seam Fastball,B,Ball,False,False,True,91.7,84.4,12.0,1.0373485169250494,4.362330810274874,3.21,1.62,2469.0,5.362056297335508,,,,,,,
820887,2026-04-12,Low-A,R,7,top,50,6,4,2,824288,Treyson Peters,R,L,FC,Cutter,B,Ball,False,False,True,87.6,81.8,14.0,1.0810839432587267,1.5872145058346772,3.21,1.62,2580.0,5.532093077116882,,,,,,Walk,walk
820887,2026-04-12,Low-A,R,9,top,66,1,0,1,801743,Adolfo Oviedo,R,L,FF,Four-Seam Fastball,C,Called Strike,False,True,False,95.6,88.4,9.0,0.758406185652191,2.0614663282039727,3.21,1.62,2480.0,6.422357575066817,,,,,,,
820887,2026-04-12,Low-A,R,9,top,66,2,0,2,801743,Adolfo Oviedo,R,L,FF,Four-Seam Fastball,F,Foul,False,True,False,94.9,87.6,5.0,-0.16562989217904636,2.3922454187477036,3.21,1.62,2344.0,6.387906080237809,,,,,,,
820887,2026-04-12,Low-A,R,9,top,66,3,0,3,801743,Adolfo Oviedo,R,L,SL,Slider,S,Swinging Strike,False,True,False,83.4,77.9,14.0,1.0021569244473556,1.402142435131474,3.21,1.62,2630.0,6.36895850483681,,,,,,Strikeout,strikeout
820423,2026-04-14,Low-A,R,1,bottom,4,1,0,1,836071,RJ Shunck,L,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820423,2026-04-14,Low-A,R,1,bottom,4,2,0,2,836071,RJ Shunck,L,L,,,C,Called Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820423,2026-04-14,Low-A,R,1,bottom,4,3,1,2,836071,RJ Shunck,L,L,,,*B,Ball In Dirt,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820423,2026-04-14,Low-A,R,1,bottom,4,4,1,2,836071,RJ Shunck,L,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820423,2026-04-14,Low-A,R,1,bottom,4,5,1,2,836071,RJ Shunck,L,L,,,X,"In play, out(s)",True,False,False,,,,,,3.21,1.62,,,,,,popup,medium,Pop Out,field_out
820423,2026-04-14,Low-A,R,3,bottom,21,1,1,0,801275,Juan De La Cruz,R,L,,,*B,Ball In Dirt,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820423,2026-04-14,Low-A,R,3,bottom,21,2,2,0,801275,Juan De La Cruz,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820423,2026-04-14,Low-A,R,3,bottom,21,3,3,0,801275,Juan De La Cruz,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820423,2026-04-14,Low-A,R,3,bottom,21,4,4,0,801275,Juan De La Cruz,R,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,Walk,walk
820423,2026-04-14,Low-A,R,5,bottom,37,1,0,1,836056,Jadon Williamson,R,L,,,C,Called Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820423,2026-04-14,Low-A,R,5,bottom,37,2,0,2,836056,Jadon Williamson,R,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820423,2026-04-14,Low-A,R,5,bottom,37,3,0,3,836056,Jadon Williamson,R,L,,,S,Swinging Strike,False,True,False,,,,,,3.21,1.62,,,,,,,,Strikeout,strikeout
820423,2026-04-14,Low-A,R,8,bottom,57,1,0,1,808497,Elier Morillo,L,L,,,F,Foul,False,True,False,,,,,,3.21,1.62,,,,,,,,,
820423,2026-04-14,Low-A,R,8,bottom,57,2,1,1,808497,Elier Morillo,L,L,,,B,Ball,False,False,True,,,,,,3.21,1.62,,,,,,,,,
820423,2026-04-14,Low-A,R,8,bottom,57,3,1,1,808497,Elier Morillo,L,L,,,D,"In play, no out",True,False,False,,,,,,3.21,1.62,,,,,,ground_ball,medium,Single,single
820424,2026-04-15,Low-A,R,1,bottom,4,1,0,1,808547,Keyner Benitez,L,L,SI,Sinker,F,Foul,False,True,False,95.4,85.0,12.0,0.8363648,3.9382284,3.21,1.62,2086.0,6.307060402522249,,,,,,,
820424,2026-04-15,Low-A,R,1,bottom,4,2,0,2,808547,Keyner Benitez,L,L,SL,Slider,S,Swinging Strike,False,True,False,81.6,73.0,13.0,-0.9809416,1.9603182,3.21,1.62,2078.0,6.29780173614582,,,,,,,
820424,2026-04-15,Low-A,R,1,bottom,4,3,0,2,808547,Keyner Benitez,L,L,SL,Slider,F,Foul,False,True,False,81.7,72.8,4.0,-0.79974407,2.392966,3.21,1.62,2284.0,6.23204068248979,,,,,,,
820424,2026-04-15,Low-A,R,1,bottom,4,4,0,2,808547,Keyner Benitez,L,L,FC,Cutter,X,"In play, out(s)",True,False,False,88.2,78.6,7.0,-0.8934219,1.8837041,3.21,1.62,2099.0,6.202155445504376,66.0,-48.0,5.0,ground_ball,medium,Groundout,field_out
820424,2026-04-15,Low-A,R,3,bottom,22,1,0,0,808547,Keyner Benitez,L,L,FC,Cutter,X,"In play, out(s)",True,False,False,86.1,76.1,6.0,0.7573753,2.5396621,3.21,1.62,2148.0,6.444635666574392,70.1,66.0,116.0,popup,medium,Pop Out,field_out
820424,2026-04-15,Low-A,R,6,bottom,42,1,1,0,806927,Luis De La Cruz,R,L,SI,Sinker,B,Ball,False,False,True,94.4,85.1,12.0,0.66502625,4.0649147,3.21,1.62,2630.0,6.197595142629828,,,,,,,
820424,2026-04-15,Low-A,R,6,bottom,42,2,2,0,806927,Luis De La Cruz,R,L,FC,Cutter,B,Ball,False,False,True,87.6,79.9,14.0,1.499639,0.83291996,3.21,1.62,2612.0,5.991889892287767,,,,,,,
820424,2026-04-15,Low-A,R,6,bottom,42,3,2,0,806927,Luis De La Cruz,R,L,FC,Cutter,X,"In play, out(s)",True,False,False,87.4,79.5,8.0,0.26774606,1.6723424,3.21,1.62,2628.0,5.683297403841193,86.0,-16.0,9.0,ground_ball,medium,Groundout,field_out
820424,2026-04-15,Low-A,R,8,bottom,59,1,1,0,806466,Braulio Salas,R,L,FC,Cutter,B,Ball,False,False,True,85.4,78.3,11.0,-1.5235827,3.8519094,3.21,1.62,2391.0,5.278362846124203,,,,,,,
820424,2026-04-15,Low-A,R,8,bottom,59,2,1,1,806466,Braulio Salas,R,L,FF,Four-Seam Fastball,C,Called Strike,False,True,False,93.7,83.8,13.0,-0.048992783,1.5653609,3.21,1.62,2311.0,5.784583451553905,,,,,,,
820424,2026-04-15,Low-A,R,8,bottom,59,3,1,2,806466,Braulio Salas,R,L,FC,Cutter,F,Foul,False,True,False,86.7,79.0,11.0,-1.0413026,3.1130414,3.21,1.62,2504.0,5.180807173095663,,,,,,,
820424,2026-04-15,Low-A,R,8,bottom,59,4,1,3,806466,Braulio Salas,R,L,FC,Cutter,S,Swinging Strike,False,True,False,88.2,80.4,13.0,-0.25883856,0.8036647,3.21,1.62,2570.0,5.41110559711306,,,,,,Strikeout,strikeout
820429,2026-04-17,Low-A,R,1,bottom,5,1,1,0,827626,Nate Payne,L,L,FC,Cutter,B,Ball,False,False,True,85.0,79.2,14.0,1.0327387379024031,1.7626262951603966,3.21,1.62,2357.0,5.656166890203047,,,,,,,
820429,2026-04-17,Low-A,R,1,bottom,5,2,2,0,827626,Nate Payne,L,L,FF,Four-Seam Fastball,B,Ball,False,False,True,93.6,86.0,11.0,-0.967853164516241,2.738674365172629,3.21,1.62,2447.0,5.91215639069375,,,,,,,
820429,2026-04-17,Low-A,R,1,bottom,5,3,3,0,827626,Nate Payne,L,L,FF,Four-Seam Fastball,B,Ball,False,False,True,91.4,83.7,11.0,-0.6418997125661031,3.5642087818540023,3.21,1.62,2421.0,5.780972275807034,,,,,,,
820429,2026-04-17,Low-A,R,1,bottom,5,4,4,0,827626,Nate Payne,L,L,FF,Four-Seam Fastball,B,Ball,False,False,True,92.8,84.7,13.0,-0.9159588093591847,1.4542934651852395,3.21,1.62,2507.0,6.0147207225427515,,,,,,Walk,walk
820429,2026-04-17,Low-A,R,3,bottom,21,1,1,0,827626,Nate Payne,L,L,FF,Four-Seam Fastball,B,Ball,False,False,True,91.2,83.8,11.0,-0.1659460901457083,3.7474115245495954,3.21,1.62,2398.0,5.967422589190184,,,,,,,
820429,2026-04-17,Low-A,R,3,bottom,21,2,1,1,827626,Nate Payne,L,L,FC,Cutter,F,Foul,False,True,False,83.3,78.1,5.0,-0.017129845618624996,2.489917633636422,3.21,1.62,2213.0,5.659977088348917,,,,,,,
820429,2026-04-17,Low-A,R,3,bottom,21,3,1,2,827626,Nate Payne,L,L,CU,Curveball,F,Foul,False,True,False,75.9,70.7,13.0,-0.3978779423550458,1.5629280314393004,3.21,1.62,2606.0,6.079187510561461,,,,,,,
820429,2026-04-17,Low-A,R,3,bottom,21,4,2,2,827626,Nate Payne,L,L,SL,Slider,B,Ball,False,False,True,79.5,73.8,13.0,-0.093470688149006,0.30848996988906435,3.21,1.62,2471.0,5.889227350718298,,,,,,,
820429,2026-04-17,Low-A,R,3,bottom,21,5,3,2,827626,Nate Payne,L,L,FF,Four-Seam Fastball,B,Ball,False,False,True,94.2,85.8,11.0,-1.1026247148776702,2.4886414348598382,3.21,1.62,2424.0,6.064092673695656,,,,,,,
820429,2026-04-17,Low-A,R,3,bottom,21,6,3,3,827626,Nate Payne,L,L,FF,Four-Seam Fastball,S,Swinging Strike,False,True,False,94.2,86.0,12.0,0.22768328797097834,3.7585547373106567,3.21,1.62,2523.0,5.959222367395933,,,,,,Strikeout,strikeout
820429,2026-04-17,Low-A,R,5,bottom,42,1,0,1,805872,Michael Perez,R,L,SL,Slider,F,Foul,False,True,False,83.0,77.5,14.0,0.10572611555046567,1.5855810172635856,3.21,1.62,2854.0,5.924424022921085,,,,,,,
820429,2026-04-17,Low-A,R,5,bottom,42,2,0,2,805872,Michael Perez,R,L,CH,Changeup,C,Called Strike,False,True,False,88.1,81.5,6.0,0.3300967446453491,2.264969448554871,3.21,1.62,1467.0,5.9866750779344144,,,,,,,
820429,2026-04-17,Low-A,R,5,bottom,42,3,0,2,805872,Michael Perez,R,L,CH,Changeup,F,Foul,False,True,False,89.1,82.1,7.0,-0.3210182647188799,2.0471646906394647,3.21,1.62,1680.0,6.028690460847201,,,,,,,
820429,2026-04-17,Low-A,R,5,bottom,42,4,0,3,805872,Michael Perez,R,L,FF,Four-Seam Fastball,S,Swinging Strike,False,True,False,95.2,87.5,1.0,-0.7178168996544523,2.9434100311739644,3.21,1.62,2484.0,5.993908233554859,,,,,,Strikeout,strikeout
820429,2026-04-17,Low-A,R,6,bottom,57,1,0,1,805872,Michael Perez,R,L,FF,Four-Seam Fastball,F,Foul,False,True,False,94.9,87.2,2.0,-0.23781357557454275,3.206433986096713,3.21,1.62,2505.0,5.911350667185073,,,,,,,
820429,2026-04-17,Low-A,R,6,bottom,57,2,0,2,805872,Michael Perez,R,L,SL,Slider,F,Foul,False,True,False,83.4,77.6,6.0,0.684154709447258,2.3062797178689585,3.21,1.62,2915.0,6.032337188886786,,,,,,,
820429,2026-04-17,Low-A,R,6,bottom,57,3,1,2,805872,Michael Perez,R,L,CH,Changeup,B,Ball,False,False,True,86.9,80.6,14.0,1.1561437587608574,0.6536543188144865,3.21,1.62,1469.0,5.5810047726465255,,,,,,,
820429,2026-04-17,Low-A,R,6,bottom,57,4,1,3,805872,Michael Perez,R,L,CH,Changeup,S,Swinging Strike,False,True,False,87.8,81.1,7.0,-0.8019478897350248,1.819674883573242,3.21,1.62,1259.0,6.021261734365707,,,,,,Strikeout,strikeout
820427,2026-04-18,Low-A,R,1,bottom,7,1,1,0,801384,Walin Castillo,R,L,SL,Slider,B,Ball,False,False,True,83.0,77.6,14.0,0.17425912977152064,1.5458408005797246,3.21,1.62,2429.0,6.392653424626618,,,,,,,
820427,2026-04-18,Low-A,R,1,bottom,7,2,1,1,801384,Walin Castillo,R,L,SI,Sinker,F,Foul,False,True,False,94.5,86.8,1.0,-0.5831384555012621,2.9656648277859476,3.21,1.62,2318.0,6.433732916410665,,,,,,,
820427,2026-04-18,Low-A,R,1,bottom,7,3,2,1,801384,Walin Castillo,R,L,CH,Changeup,B,Ball,False,False,True,88.3,82.5,13.0,-0.3321066151785013,0.9008164705205214,3.21,1.62,2137.0,6.323888475127445,,,,,,,
820427,2026-04-18,Low-A,R,1,bottom,7,4,2,2,801384,Walin Castillo,R,L,CH,Changeup,C,Called Strike,False,True,False,87.6,80.7,13.0,-0.029597524438222826,1.5801345031684584,3.21,1.62,2146.0,6.472047033051136,,,,,,,
820427,2026-04-18,Low-A,R,1,bottom,7,5,2,2,801384,Walin Castillo,R,L,SI,Sinker,F,Foul,False,True,False,94.9,87.2,6.0,0.452514575236472,2.662606789217028,3.21,1.62,2314.0,6.342266350187275,,,,,,,
820427,2026-04-18,Low-A,R,1,bottom,7,6,2,2,801384,Walin Castillo,R,L,SL,Slider,D,"In play, no out",True,False,False,84.0,78.1,7.0,-0.38181928494657164,1.602078039971304,3.21,1.62,2230.0,6.297164578291135,108.2,15.0,371.0,line_drive,hard,Double,double
820427,2026-04-18,Low-A,R,4,bottom,30,1,1,0,801384,Walin Castillo,R,L,SL,Slider,B,Ball,False,False,True,84.0,78.5,13.0,-1.2299280649411466,2.009571068731577,3.21,1.62,2284.0,6.281276192081852,,,,,,,
820427,2026-04-18,Low-A,R,4,bottom,30,2,1,1,801384,Walin Castillo,R,L,SI,Sinker,C,Called Strike,False,True,False,94.0,87.3,9.0,0.779122636104258,2.165147567076668,3.21,1.62,2274.0,6.443879831755031,,,,,,,
820427,2026-04-18,Low-A,R,4,bottom,30,3,1,2,801384,Walin Castillo,R,L,SI,Sinker,S,Swinging Strike,False,True,False,92.9,85.7,11.0,-0.3427639507102703,3.5272784972000433,3.21,1.62,2296.0,6.240185672747206,,,,,,,
820427,2026-04-18,Low-A,R,4,bottom,30,4,2,2,801384,Walin Castillo,R,L,CH,Changeup,B,Ball,False,False,True,87.8,81.1,13.0,-1.415803034165851,0.5564819042874215,3.21,1.62,2136.0,6.1817798365178955,,,,,,,
820427,2026-04-18,Low-A,R,4,bottom,30,5,2,2,801384,Walin Castillo,R,L,CH,Changeup,F,Foul,False,True,False,87.1,80.9,4.0,-0.47057826174167067,2.3193122830227777,3.21,1.62,2061.0,6.415962243200032,,,,,,,
820427,2026-04-18,Low-A,R,4,bottom,30,6,2,2,801384,Walin Castillo,R,L,SI,Sinker,F,Foul,False,True,False,93.9,86.8,11.0,-0.45900755445871444,3.4425731697366295,3.21,1.62,2291.0,6.277136363230924,,,,,,,
820427,2026-04-18,Low-A,R,4,bottom,30,7,2,3,801384,Walin Castillo,R,L,SL,Slider,S,Swinging Strike,False,True,False,84.9,78.9,6.0,0.40037500132739273,2.2435397993010904,3.21,1.62,2228.0,6.253764761290618,,,,,,Strikeout,strikeout
820427,2026-04-18,Low-A,R,6,bottom,46,1,0,0,802089,Franklyn Moreta,R,L,CU,Curveball,X,"In play, out(s)",True,False,False,79.2,73.2,6.0,0.3957297230018781,2.437434618761532,3.21,1.62,2744.0,5.781022172303569,101.6,-10.0,16.0,ground_ball,medium,Grounded Into DP,grounded_into_double_play
820427,2026-04-18,Low-A,R,8,bottom,66,1,0,1,815704,Samuel Carpio,R,L,FC,Cutter,S,Swinging Strike,False,True,False,90.1,83.8,14.0,0.39654017994903695,1.2935136361478157,3.21,1.62,2671.0,6.206653771711073,,,,,,,
820427,2026-04-18,Low-A,R,8,bottom,66,2,1,1,815704,Samuel Carpio,R,L,FF,Four-Seam Fastball,B,Ball,False,False,True,95.8,88.9,14.0,0.9842587933336978,1.6703059734000039,3.21,1.62,2201.0,6.627075412230665,,,,,,,
820427,2026-04-18,Low-A,R,8,bottom,66,3,2,1,815704,Samuel Carpio,R,L,CH,Changeup,B,Ball,False,False,True,88.2,81.5,11.0,-0.46642590775063525,4.1187559619432506,3.21,1.62,2612.0,6.178192008780826,,,,,,,
820427,2026-04-18,Low-A,R,8,bottom,66,4,3,1,815704,Samuel Carpio,R,L,CH,Changeup,B,Ball,False,False,True,83.7,78.0,11.0,-0.9150715779186509,5.2158338957150105,3.21,1.62,2397.0,6.086205605196911,,,,,,,
820427,2026-04-18,Low-A,R,8,bottom,66,5,4,1,815704,Samuel Carpio,R,L,FC,Cutter,B,Ball,False,False,True,84.8,78.8,11.0,-1.6890534362489842,4.3816044762905735,3.21,1.62,2320.0,6.191423617328455,,,,,,Walk,walk
820426,2026-04-19,Low-A,R,1,bottom,5,1,1,0,808510,Manuel Genao,R,L,FC,Cutter,B,Ball,False,False,True,88.8,82.4,14.0,2.2411927078912877,1.052665631067698,3.21,1.62,2494.0,6.058067936301746,,,,,,,
820426,2026-04-19,Low-A,R,1,bottom,5,2,1,0,808510,Manuel Genao,R,L,SI,Sinker,X,"In play, out(s)",True,False,False,92.6,85.0,8.0,0.24643101636807263,1.6467392508440448,3.21,1.62,2030.0,5.887046395516133,108.8,6.0,210.0,line_drive,medium,Lineout,field_out
820426,2026-04-19,Low-A,R,2,bottom,17,1,1,0,808510,Manuel Genao,R,L,SI,Sinker,B,Ball,False,False,True,93.4,86.0,11.0,-1.3913459391731802,3.191393571216431,3.21,1.62,2136.0,5.590911620164847,,,,,,,
820426,2026-04-19,Low-A,R,2,bottom,17,2,2,0,808510,Manuel Genao,R,L,SL,Slider,B,Ball,False,False,True,82.5,75.6,14.0,1.6486837522543314,2.4030072749715736,3.21,1.62,2640.0,5.764442608080267,,,,,,,
820426,2026-04-19,Low-A,R,2,bottom,17,3,2,1,808510,Manuel Genao,R,L,SI,Sinker,F,Foul,False,True,False,93.0,84.9,11.0,-0.18055393469485082,3.4358587160343363,3.21,1.62,2159.0,5.686114050090202,,,,,,,
820426,2026-04-19,Low-A,R,2,bottom,17,4,2,2,808510,Manuel Genao,R,L,SL,Slider,F,Foul,False,True,False,83.3,76.6,7.0,-0.47045995286504044,2.1652551492946213,3.21,1.62,2610.0,5.64203355054504,,,,,,,
820426,2026-04-19,Low-A,R,2,bottom,17,5,3,2,808510,Manuel Genao,R,L,CH,Changeup,*B,Ball In Dirt,False,False,True,81.4,75.0,14.0,0.2477239131160316,0.6494773707434908,3.21,1.62,884.0,6.07165077070177,,,,,,,
820426,2026-04-19,Low-A,R,2,bottom,17,6,3,2,808510,Manuel Genao,R,L,SL,Slider,F,Foul,False,True,False,81.4,76.1,12.0,0.4128165971881614,3.9959435846893774,3.21,1.62,2475.0,5.679331056197983,,,,,,,
820426,2026-04-19,Low-A,R,2,bottom,17,7,3,2,808510,Manuel Genao,R,L,SI,Sinker,F,Foul,False,True,False,92.6,85.2,1.0,-0.5155244350705085,2.7844773746043834,3.21,1.62,2078.0,5.707926432922307,,,,,,,
820426,2026-04-19,Low-A,R,2,bottom,17,8,4,2,808510,Manuel Genao,R,L,CU,Curveball,B,Ball,False,False,True,80.3,74.3,13.0,-0.16305188677786892,0.0623330327753839,3.21,1.62,2570.0,5.602503114558046,,,,,,Walk,walk
820426,2026-04-19,Low-A,R,3,bottom,32,1,0,0,806466,Braulio Salas,R,L,FC,Cutter,E,"In play, run(s)",True,False,False,88.9,82.8,5.0,-0.019478370122823392,2.5247079531876335,3.21,1.62,2454.0,5.727677634999229,111.1,16.0,332.0,line_drive,hard,Double,double
820426,2026-04-19,Low-A,R,6,bottom,51,1,0,1,808497,Elier Morillo,L,L,FF,Four-Seam Fastball,S,Swinging Strike,False,True,False,93.7,86.1,12.0,0.6122331484528647,3.8932111961262854,3.21,1.62,2376.0,6.29368606041921,,,,,,,
820426,2026-04-19,Low-A,R,6,bottom,51,2,0,2,808497,Elier Morillo,L,L,ST,Sweeper,C,Called Strike,False,True,False,77.7,72.5,9.0,0.8323772409134711,2.055071455413112,3.21,1.62,2812.0,6.0913445339707835,,,,,,,
820426,2026-04-19,Low-A,R,6,bottom,51,3,0,2,808497,Elier Morillo,L,L,FF,Four-Seam Fastball,F,Foul,False,True,False,94.5,86.6,11.0,-0.20296063014264776,3.750344671350036,3.21,1.62,2517.0,6.332169169284969,,,,,,,
820426,2026-04-19,Low-A,R,6,bottom,51,4,0,3,808497,Elier Morillo,L,L,ST,Sweeper,S,Swinging Strike,False,True,False,76.8,70.9,9.0,0.5614445862246022,1.7776975452816663,3.21,1.62,2887.0,6.124972388888554,,,,,,Strikeout,strikeout
820356,2026-04-21,Low-A,R,1,top,2,1,1,0,800466,Omar Victorino,R,L,FC,Cutter,B,Ball,False,False,True,92.7,84.8,12.0,0.5812004445851713,3.7985358629293122,3.21,1.62,2489.0,5.91531855018177,,,,,,,
820356,2026-04-21,Low-A,R,1,top,2,2,1,1,800466,Omar Victorino,R,L,FF,Four-Seam Fastball,C,Called Strike,False,True,False,93.0,85.9,13.0,-0.4151101642462381,1.5709840634843493,3.21,1.62,2463.0,5.971727641559218,,,,,,,
820356,2026-04-21,Low-A,R,1,top,2,3,1,2,800466,Omar Victorino,R,L,FC,Cutter,F,Foul,False,True,False,88.1,81.3,6.0,0.6279796979971758,2.515777023531371,3.21,1.62,2722.0,5.818140676818174,,,,,,,
820356,2026-04-21,Low-A,R,1,top,2,4,1,2,800466,Omar Victorino,R,L,CU,Curveball,F,Foul,False,True,False,81.4,75.3,8.0,-0.029046115634439828,1.954627483334256,3.21,1.62,2910.0,5.900966196265075,,,,,,,
820356,2026-04-21,Low-A,R,1,top,2,5,2,2,800466,Omar Victorino,R,L,CU,Curveball,B,Ball,False,False,True,81.6,74.8,13.0,-2.0227767836203823,2.105177689576753,3.21,1.62,2816.0,5.918595838955564,,,,,,,
820356,2026-04-21,Low-A,R,1,top,2,6,2,3,800466,Omar Victorino,R,L,CU,Curveball,S,Swinging Strike,False,True,False,80.8,73.7,6.0,0.7713343567029471,2.274628544769553,3.21,1.62,2765.0,6.084673683034527,,,,,,Strikeout,strikeout
820356,2026-04-21,Low-A,R,2,top,14,1,0,0,813770,Caden Wooster,R,L,SL,Slider,E,"In play, run(s)",True,False,False,81.6,76.2,6.0,0.5806073763402415,2.298534155463914,3.21,1.62,2307.0,5.993208853930408,105.5,11.0,194.0,line_drive,hard,Double,double
820356,2026-04-21,Low-A,R,4,top,31,1,0,0,807993,Nicolas Carreno,L,L,FF,Four-Seam Fastball,X,"In play, out(s)",True,False,False,92.8,85.3,5.0,0.056871293600771,2.320512396817142,3.21,1.62,2480.0,5.505765947187115,109.9,-11.0,13.0,ground_ball,medium,Groundout,field_out
820356,2026-04-21,Low-A,R,7,top,51,1,0,1,807993,Nicolas Carreno,L,L,SI,Sinker,F,Foul,False,True,False,94.7,85.8,5.0,0.31537304158467216,2.500719598744084,3.21,1.62,2426.0,5.579033119940986,,,,,,,
820356,2026-04-21,Low-A,R,7,top,51,2,0,2,807993,Nicolas Carreno,L,L,SL,Slider,T,Foul Tip,False,True,False,86.5,79.8,7.0,-0.5044703605684707,2.0897135000380804,3.21,1.62,2709.0,5.8018419528308955,,,,,,,
820356,2026-04-21,Low-A,R,7,top,51,3,0,2,807993,Nicolas Carreno,L,L,SL,Slider,F,Foul,False,True,False,87.0,80.7,6.0,0.7758797605333491,2.614563410646722,3.21,1.62,2709.0,5.636391589405065,,,,,,,
820356,2026-04-21,Low-A,R,7,top,51,4,0,3,807993,Nicolas Carreno,L,L,SL,Slider,S,Swinging Strike,False,True,False,88.6,83.1,13.0,-2.0243854522289215,0.6767409338150883,3.21,1.62,2665.0,5.809110239255042,,,,,,Strikeout,strikeout
820356,2026-04-21,Low-A,R,8,top,64,1,1,1,805001,Ryan Dollar,R,L,FC,Cutter,S,Swinging Strike,False,True,False,87.0,80.8,14.0,0.521822834013771,1.4891653681643484,3.21,1.62,2464.0,6.826592401512596,,,,,,,
820356,2026-04-21,Low-A,R,8,top,64,2,2,1,805001,Ryan Dollar,R,L,FC,Cutter,*B,Ball In Dirt,False,False,True,86.8,80.9,13.0,-0.10877665270833206,0.8864440889521624,3.21,1.62,2547.0,6.876037806945636,,,,,,,
820356,2026-04-21,Low-A,R,8,top,64,3,3,1,805001,Ryan Dollar,R,L,FF,Four-Seam Fastball,B,Ball,False,False,True,95.1,87.5,14.0,0.07414404484918873,1.0709983091016009,3.21,1.62,2503.0,6.8544000585298015,,,,,,,
820356,2026-04-21,Low-A,R,8,top,64,4,3,1,805001,Ryan Dollar,R,L,FC,Cutter,E,"In play, run(s)",True,False,False,86.4,79.9,5.0,0.11891273213589662,2.754220597940986,3.21,1.62,2541.0,6.7831163902622755,102.3,36.0,348.0,fly_ball,medium,Home Run,home_run
820356,2026-04-21,Low-A,R,9,top,76,1,0,1,694842,JT Benson,R,L,CH,Changeup,F,Foul,False,True,False,71.9,65.5,11.0,-0.06674061154444966,3.7998828459196674,3.21,1.62,1636.0,4.95279273279568,,,,,,,
820356,2026-04-21,Low-A,R,9,top,76,2,0,2,694842,JT Benson,R,L,SL,Slider,F,Foul,False,True,False,58.2,53.0,12.0,1.5837545286632009,3.1845375004596557,3.21,1.62,1379.0,4.7746747159956895,,,,,,,
820356,2026-04-21,Low-A,R,9,top,76,3,1,2,694842,JT Benson,R,L,CU,Curveball,B,Ball,False,False,True,56.4,52.1,11.0,-2.4754148947769057,3.686755078556268,3.21,1.62,339.0,4.770806110909499,,,,,,,
820356,2026-04-21,Low-A,R,9,top,76,4,1,2,694842,JT Benson,R,L,SL,Slider,X,"In play, out(s)",True,False,False,74.0,69.0,5.0,-0.2606228332420223,2.8040574625564085,3.21,1.62,1775.0,4.987916096254879,105.1,4.0,115.0,ground_ball,medium,Forceout,force_out
820358,2026-04-22,Low-A,R,1,top,2,1,0,0,805273,Frank Camarillo,R,L,CH,Changeup,X,"In play, out(s)",True,False,False,85.1,76.5,5.0,0.15524793769831696,2.6396709925729533,3.21,1.62,2163.0,5.932735590377285,94.2,58.0,281.0,fly_ball,medium,Flyout,field_out
