pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,year,is_swing,is_whiff,is_strike
KC,2026-05-22,77.6,-1.06,5.69,"Buehler, Walker",666126,621111,single,hit_into_play,,,,,5.0,Carlos Cortes singles on a sharp ground ball to center fielder Bryce Johnson.,R,L,R,SD,ATH,X,8.0,ground_ball,1,2,2026,1.02,-1.25,-0.2389397703548896,2.246510890336423,,,,0,1,Top,135.09,98.98,,,,,-0.1695913626502078,-112.87834793398298,2.2218095286773467,8.662624736129002,23.55430653081481,-43.41510503915749,2.990067257,1.509005906,141.0,105.9,8.0,77.4,2671.0,6.5,823298,660710,657757,665487,592518,593428,657656,669369,592206,53.98,0.671,0.63,0.9,1.0,1.0,0.0,4.0,1,4,Knuckle Curve,0,0,0,0,0,0,0,0,Infield shade,Standard,37.0,-0.043,0.517,,,,0.777,-0.517,105.9,0,0,0.507,0.493,31,29,32,29,1,0,6.0,1.0,5.0,1.0,5.08,-1.02,1.02,48.5,,,,,,2026,True,False,True
FC,2026-05-22,89.7,-1.3,5.61,"Buehler, Walker",666126,621111,,foul,,,,,3.0,,R,L,R,SD,ATH,S,,,1,1,2026,0.41,1.22,0.3078752945081358,2.8754859421093792,,,,0,1,Top,,,,,,,3.0532914498137793,-130.67424236853634,-3.2406033867465287,4.1044003744008775,26.70963928051621,-17.68693510198905,2.990067257,1.509005906,137.0,71.9,67.0,90.2,2500.0,6.5,823298,660710,657757,665487,592518,593428,657656,669369,592206,54.01,,,,,,,,1,3,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,177.0,0.006,-0.06,68.9,6.5,,,0.06,88.0,0,0,0.501,0.499,31,29,32,29,1,0,6.0,1.0,5.0,1.0,1.6,-0.41,0.41,42.8,1.0181035132190386,7.31062676452385,22.53467643982198,35.966762400270774,24.180220276592543,2026,True,False,True
SI,2026-05-22,93.0,-1.38,5.59,"Buehler, Walker",666126,621111,,ball,,,,,11.0,,R,L,R,SD,ATH,B,,,0,1,2026,-1.24,1.22,-0.895510303067373,3.416046986596693,,,,0,1,Top,,,,,,,3.997077764375311,-135.3976636385616,-2.3433702267234224,-16.11424084773062,30.349562174947653,-16.839525173419144,2.990067257,1.509005906,,,,92.9,2212.0,6.3,823298,660710,657757,665487,592518,593428,657656,669369,592206,54.22,,,,,,,,1,2,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,219.0,-0.002,0.029,,,,,-0.029,,0,0,0.503,0.497,31,29,32,29,1,0,6.0,1.0,5.0,1.0,1.41,1.24,-1.24,41.3,,,,,,2026,False,False,False
FF,2026-05-22,93.0,-1.34,5.62,"Buehler, Walker",666126,621111,,called_strike,,,,,7.0,,R,L,R,SD,ATH,S,,,0,0,2026,-0.69,1.2,-0.284419221217531,1.9076002821676104,,,,0,1,Top,,,,,,,4.2041047519775745,-135.2662991570303,-6.209027412293273,-9.359030045098752,29.855583523703334,-16.226540775838963,2.990067257,1.509005906,,,,93.2,2130.0,6.4,823298,660710,657757,665487,592518,593428,657656,669369,592206,54.05,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,215.0,0.003,-0.041,,,,,0.041,,0,0,0.5,0.5,31,29,32,29,1,0,6.0,1.0,5.0,1.0,1.44,0.69,-0.69,41.4,,,,,,2026,False,False,True
ST,2026-05-16,84.6,-0.66,5.74,"Buehler, Walker",668227,621111,strikeout,swinging_strike,,,,,14.0,Randy Arozarena strikes out swinging.,R,R,R,SEA,SD,S,2.0,,0,2,2026,0.86,0.44,1.4172011304806031,2.284952087048555,,,647304.0,2,5,Bot,,,,,,,3.0540489039220247,-123.30274471119792,-2.4602146084397267,8.286031868667358,22.328050161907814,-27.44633430167645,3.127854331,1.578543307,,,,85.6,2548.0,6.7,823139,660710,657757,665487,609280,593428,657656,701538,592206,53.85,,0.0,0.0,1.0,0.0,0.0,,42,3,Sweeper,2,5,2,5,5,2,2,5,Standard,Standard,92.0,-0.014,-0.173,73.4,7.6,4.569701448,,0.173,,-3,-3,0.151,0.151,31,31,32,31,3,2,6.0,1.0,6.0,1.0,2.72,-0.86,-0.86,48.3,11.953428273470491,-16.359977883852075,17.238238206801512,47.285442574687025,44.14300413649866,2026,True,True,True
SL,2026-05-16,87.3,-0.85,5.73,"Buehler, Walker",668227,621111,,foul,,,,,5.0,,R,R,R,SEA,SD,S,,,0,1,2026,0.87,0.37,-0.0283594319489229,2.498077754052301,,,647304.0,2,5,Bot,,,,,,,0.1189058853967147,-127.17606295710227,-2.2557221982226836,9.506937596071143,24.16941083640127,-27.945170011433923,3.127854331,1.578543307,141.0,79.9,68.0,88.2,2493.0,6.7,823139,660710,657757,665487,609280,593428,657656,701538,592206,53.84,,,,,,,,42,2,Slider,2,5,2,5,5,2,2,5,Standard,Standard,134.0,-0.006,-0.061,70.4,6.2,,,0.061,88.0,-3,-3,0.157,0.157,31,31,32,31,3,2,6.0,1.0,6.0,1.0,2.6,-0.87,-0.87,52.0,4.013221903918077,10.943826525391682,23.397064739397727,31.363500028015444,29.088391442839683,2026,True,False,True
SI,2026-05-16,94.2,-0.73,5.77,"Buehler, Walker",668227,621111,,called_strike,,,,,1.0,,R,R,R,SEA,SD,S,,,0,0,2026,-1.1,1.31,-0.2920948211121943,3.080187232439596,,,647304.0,2,5,Bot,,,,,,,3.642059850693188,-137.1494761723265,-4.086747819746334,-14.700012564323178,30.585332203013692,-14.896444451873055,3.127854331,1.578543307,,,,94.8,2063.0,6.6,823139,660710,657757,665487,609280,593428,657656,701538,592206,53.88,,,,,,,,42,1,Sinker,2,5,2,5,5,2,2,5,Standard,Standard,199.0,-0.004,-0.041,,,,,0.041,,-3,-3,0.161,0.161,31,31,32,31,3,2,6.0,1.0,6.0,1.0,1.25,1.1,1.1,50.1,,,,,,2026,False,False,True
SI,2026-05-16,93.9,-0.54,5.77,"Buehler, Walker",647304,621111,single,hit_into_play,,,,,8.0,Josh Naylor singles on a line drive to left fielder Ramón Laureano.,R,L,R,SEA,SD,X,7.0,line_drive,1,1,2026,-1.21,1.17,-0.1587920802037797,1.9982866651745208,,,,2,5,Bot,88.17,75.53,,,,,3.737079075874347,-136.58143178392726,-6.487000912627169,-16.007245454220005,29.56658672952201,-16.297011209240214,3.110301837,1.569685039,289.0,97.8,14.0,94.5,2111.0,6.6,823139,660710,657757,665487,609280,593428,657656,701538,592206,53.88,0.906,0.873,0.9,1.0,1.0,0.0,4.0,41,3,Sinker,2,5,2,5,5,2,2,5,Infield shade,Standard,202.0,0.014,0.343,69.9,6.9,,1.103,-0.343,97.8,-3,-3,0.147,0.147,31,29,32,29,3,2,6.0,1.0,6.0,1.0,1.41,1.21,-1.21,52.5,-1.8181445304247148,4.211140432076871,37.643950206508514,35.8100546922733,21.009824200986408,2026,True,False,True
KC,2026-05-16,78.8,-0.71,5.72,"Buehler, Walker",647304,621111,,ball,,,,,14.0,,R,L,R,SEA,SD,B,,,0,1,2026,1.25,-1.31,1.493005498896073,-0.8261095360022037,,,,2,5,Bot,,,,,,,2.3639557574319032,-114.63858426123016,-4.503726876699485,10.338463826665793,25.21819155690763,-42.81517284942428,3.110301837,1.569685039,,,,78.9,2654.0,6.8,823139,660710,657757,665487,609280,593428,657656,701538,592206,53.69,,,,,,,,41,2,Knuckle Curve,2,5,2,5,5,2,2,5,Infield shade,Standard,30.0,0.001,0.03,,,,,-0.03,,-3,-3,0.146,0.146,31,29,32,29,3,2,6.0,1.0,6.0,1.0,5.04,-1.25,1.25,51.6,,,,,,2026,False,False,False
KC,2026-05-16,76.9,-0.79,5.81,"Buehler, Walker",647304,621111,,foul,,,,,4.0,,R,L,R,SEA,SD,S,,,0,0,2026,1.04,-1.24,-0.4639934708573277,2.5890663160684824,,,,2,5,Bot,,,,,,,-1.2445773805064684,-111.9103631666218,2.789281810475523,8.900616109110995,22.943130750896927,-43.324181898647296,3.110301837,1.569685039,,,,76.9,2484.0,6.6,823139,660710,657757,665487,609280,593428,657656,701538,592206,53.93,,,,,,,,41,1,Knuckle Curve,2,5,2,5,5,2,2,5,Standard,Standard,39.0,-0.002,-0.045,73.2,8.3,,,0.045,,-3,-3,0.148,0.148,31,29,32,29,3,2,6.0,1.0,6.0,1.0,5.14,-1.04,1.04,50.2,16.849542202309998,-24.66426612547522,29.134055185439628,40.54644513178595,37.89478631284321,2026,True,False,True
FC,2026-05-16,90.4,-0.78,5.73,"Buehler, Walker",677594,621111,field_out,hit_into_play,,,,,6.0,Julio Rodríguez pops out to shortstop Xander Bogaerts.,R,R,R,SEA,SD,X,6.0,popup,1,0,2026,0.32,1.15,0.7665454510961303,2.8453459124106484,,,,1,5,Bot,127.19,131.03,,,,,3.116892253540836,-131.7174120857967,-3.65292276942359,3.216843676162328,24.790902352029267,-18.11703617355462,3.377977362,1.704773622,173.0,82.6,60.0,91.5,2355.0,6.6,823139,660710,657757,665487,609280,593428,657656,701538,592206,53.87,0.009,0.008,0.0,1.0,0.0,0.0,3.0,40,2,Cutter,2,5,2,5,5,2,2,5,Standard,Standard,179.0,-0.02,-0.302,80.0,7.8,,0.009,0.302,88.0,-3,-3,0.168,0.168,31,25,32,26,3,2,6.0,1.0,6.0,1.0,1.6,-0.32,-0.32,49.8,9.647372397455191,-5.630026648676048,22.358900529725936,47.04507334609883,35.79714607333332,2026,True,False,True
KC,2026-05-16,77.4,-0.85,5.88,"Buehler, Walker",677594,621111,,ball,,,,,13.0,,R,R,R,SEA,SD,B,,,0,0,2026,0.92,-1.43,-1.3078648031046871,2.3918728279492294,,,,1,5,Bot,,,,,,,-2.683788510530598,-112.52380729009302,2.516805013639514,8.300216119514499,23.398157599309055,-44.973425132781934,3.377977362,1.704773622,,,,77.2,2608.0,6.5,823139,660710,657757,665487,609280,593428,657656,701538,592206,53.98,,,,,,,,40,1,Knuckle Curve,2,5,2,5,5,2,2,5,Standard,Standard,33.0,0.003,0.041,,,,,-0.041,,-3,-3,0.165,0.165,31,25,32,26,3,2,6.0,1.0,6.0,1.0,5.29,-0.92,-0.92,53.6,,,,,,2026,False,False,False
CH,2026-05-16,87.0,-1.04,5.74,"Buehler, Walker",641487,621111,home_run,hit_into_play,,,,,2.0,J.P. Crawford homers (6) on a fly ball to right center field.,R,L,R,SEA,SD,X,,fly_ball,1,1,2026,-1.04,0.52,-0.2124427201417487,2.9035158991877084,,,,1,5,Bot,190.23,60.41,,,,,4.1357821393940055,-126.6006887671808,-1.5094487039701776,-12.052015163326672,25.989679017190163,-26.53602252284809,3.219127297,1.624606299,378.0,98.1,27.0,87.2,1382.0,6.5,823139,660710,657757,665487,609280,593428,657656,701538,592206,54.05,0.374,0.61,2.0,1.0,0.0,3.0,6.0,39,3,Changeup,1,5,1,5,5,2,2,5,Standard,Standard,223.0,0.064,1.592,72.2,7.5,,1.108,-1.592,98.1,-4,-4,0.101,0.101,31,31,32,31,3,2,6.0,1.0,6.0,1.0,2.5,1.04,-1.04,42.8,19.555840292473988,-9.809630979061478,24.17681918625333,40.56901849335416,46.03946858160673,2026,True,False,True
FC,2026-05-16,88.6,-0.98,5.72,"Buehler, Walker",641487,621111,,called_strike,,,,,1.0,,R,L,R,SEA,SD,S,,,1,0,2026,0.48,0.93,-0.3491370379127913,2.810820495708101,,,,1,5,Bot,,,,,,,0.503685321380084,-129.20359674544872,-2.915998717366661,5.2875739294968875,24.454196608057604,-21.365250207676517,3.219127297,1.624606299,,,,89.6,2344.0,6.6,823139,660710,657757,665487,609280,593428,657656,701538,592206,53.95,,,,,,,,39,2,Cutter,1,5,1,5,5,1,1,5,Standard,Standard,169.0,-0.003,-0.05,,,,,0.05,,-4,-4,0.104,0.104,31,31,32,31,3,2,6.0,1.0,6.0,1.0,1.94,-0.48,0.48,50.8,,,,,,2026,False,False,True
FC,2026-05-16,89.3,-1.12,5.67,"Buehler, Walker",641487,621111,,ball,,,,,11.0,,R,L,R,SEA,SD,B,,,0,0,2026,0.37,1.02,-1.38558244214181,3.088417623510108,,,,1,5,Bot,,,,,,,-1.4520316969057263,-130.11819632050586,-2.445038941490979,4.554335189142899,24.18190600601534,-20.1721392236292,3.219127297,1.624606299,,,,90.2,2379.0,6.5,823139,660710,657757,665487,609280,593428,657656,701538,592206,53.98,,,,,,,,39,1,Cutter,1,5,1,5,5,1,1,5,Standard,Standard,177.0,0.002,0.041,,,,,-0.041,,-4,-4,0.102,0.102,31,31,32,31,3,2,6.0,1.0,6.0,1.0,1.8,-0.37,0.37,46.8,,,,,,2026,False,False,False
SI,2026-05-16,93.6,-0.9,5.66,"Buehler, Walker",660844,621111,field_out,hit_into_play,,,,,5.0,Leo Rivas lines out to right fielder Nick Castellanos.,R,L,R,SEA,SD,X,9.0,line_drive,2,2,2026,-1.16,1.14,0.2722210208512794,2.234155557980593,,,,0,5,Bot,181.47,105.49,,,,,5.598590568544315,-136.1351333705756,-5.435662536316199,-15.612696722402854,30.47495089661624,-17.032073658312257,3.006742126,1.51742126,271.0,97.1,18.0,93.9,2119.0,6.5,823139,660710,657757,665487,609280,593428,657656,701538,592206,53.98,0.431,0.477,0.0,1.0,0.0,0.0,4.0,38,5,Sinker,1,5,1,5,5,1,1,5,Infield shade,Standard,212.0,-0.017,-0.232,65.3,7.0,,0.693,0.232,97.1,-4,-4,0.119,0.119,31,28,32,29,2,1,6.0,3.0,6.0,1.0,1.47,1.16,-1.16,44.6,17.603464885163348,-4.82214295271276,42.49773692111701,28.06592308102931,31.342462360580384,2026,True,False,True
FF,2026-05-16,94.0,-0.98,5.63,"Buehler, Walker",660844,621111,,called_strike,,,,,9.0,,R,L,R,SEA,SD,S,,,2,1,2026,-0.39,1.31,0.5829256313980903,1.7173408257659526,,,,0,5,Bot,,,,,,,4.907814783661199,-136.67679382735452,-7.184751675007331,-5.961484178443572,29.798080147170342,-14.337526740694615,3.006742126,1.51742126,,,,94.5,2236.0,6.6,823139,660710,657757,665487,609280,593428,657656,701538,592206,53.91,,,,,,,,38,4,4-Seam Fastball,1,5,1,5,5,1,1,5,Standard,Standard,208.0,-0.007,-0.078,,,,,0.078,,-4,-4,0.126,0.126,31,28,32,29,2,1,6.0,3.0,6.0,1.0,1.27,0.39,-0.39,43.2,,,,,,2026,False,False,True
FC,2026-05-16,88.7,-1.18,5.55,"Buehler, Walker",660844,621111,,ball,,,,,13.0,,R,L,R,SEA,SD,B,,,1,1,2026,0.42,0.97,-0.9703487533721123,1.8091139364898672,,,,0,5,Bot,,,,,,,-0.3930059229379604,-129.30780906720403,-5.032532090284801,4.875084998577225,23.741064865400983,-20.48606583634888,3.006742126,1.51742126,,,,89.7,2388.0,6.5,823139,660710,657757,665487,609280,593428,657656,701538,592206,53.99,,,,,,,,38,3,Cutter,1,5,1,5,5,1,1,5,Standard,Standard,178.0,0.005,0.063,,,,,-0.063,,-4,-4,0.121,0.121,31,28,32,29,2,1,6.0,3.0,6.0,1.0,1.89,-0.42,0.42,47.0,,,,,,2026,False,False,False
CH,2026-05-16,87.9,-1.07,5.77,"Buehler, Walker",660844,621111,,ball,,,,,11.0,,R,L,R,SEA,SD,B,,,0,1,2026,-1.14,0.52,-1.4692742930771368,2.503815277054619,,,,0,5,Bot,,,,,,,1.4619674152282711,-128.01770410229727,-2.708027182165896,-12.826757130887993,26.48517807932213,-26.10964473210647,3.006742126,1.51742126,,,,88.2,1295.0,6.4,823139,660710,657757,665487,609280,593428,657656,701538,592206,54.09,,,,,,,,38,2,Changeup,1,5,1,5,5,1,1,5,Standard,Standard,225.0,0.002,0.029,,,,,-0.029,,-4,-4,0.119,0.119,31,28,32,29,2,1,6.0,3.0,6.0,1.0,2.43,1.14,-1.14,44.9,,,,,,2026,False,False,False
FF,2026-05-16,93.1,-1.06,5.62,"Buehler, Walker",660844,621111,,called_strike,,,,,1.0,,R,L,R,SEA,SD,S,,,0,0,2026,-0.4,1.31,-0.3927777251747393,2.9594082996375364,,,,0,5,Bot,,,,,,,2.596393024110044,-135.57640720338975,-3.814125709575319,-5.4554453540259775,29.65089009668853,-15.45096115759367,3.006742126,1.51742126,,,,93.6,2164.0,6.5,823139,660710,657757,665487,609280,593428,657656,701538,592206,53.98,,,,,,,,38,1,4-Seam Fastball,1,5,1,5,5,1,1,5,Standard,Standard,207.0,-0.003,-0.041,,,,,0.041,,-4,-4,0.122,0.122,31,28,32,29,2,1,6.0,3.0,6.0,1.0,1.32,0.4,-0.4,43.5,,,,,,2026,False,False,True
SI,2026-05-16,94.1,-0.88,5.64,"Buehler, Walker",640902,621111,strikeout,called_strike,,,,,9.0,Jhonny Pereda called out on strikes.,R,R,R,SEA,SD,S,2.0,,3,2,2026,-1.18,1.23,0.6562788169784974,1.6894030955718302,670042.0,,686527.0,2,4,Bot,,,,,,,6.621962662211153,-136.7271828226506,-7.098319957658749,-16.206501203818707,30.04906208717795,-15.379059221050593,3.255109908,1.642765748,,,,94.5,2217.0,6.6,823139,660710,657757,665487,609280,593428,657656,701538,592206,53.93,,0.0,0.0,1.0,0.0,0.0,,34,9,Sinker,1,5,1,5,5,1,1,5,Standard,Standard,205.0,-0.044,-0.281,,,,,0.281,,-4,-4,0.148,0.148,31,30,32,30,2,1,6.0,1.0,6.0,2.0,1.35,1.18,1.18,46.1,,,,,,2026,False,False,True
SI,2026-05-16,93.9,-0.81,5.75,"Buehler, Walker",640902,621111,,foul,,,,,11.0,,R,R,R,SEA,SD,S,,,3,2,2026,-1.16,1.41,-0.369567497262018,3.9629822617183,670042.0,,686527.0,2,4,Bot,,,,,,,3.7457345122245416,-136.753103739483,-1.913810458029556,-15.415695281296705,31.70532938996968,-14.327093479566098,3.255109908,1.642765748,,,,94.0,2255.0,6.4,823139,660710,657757,665487,609280,593428,657656,701538,592206,54.1,,,,,,,,34,8,Sinker,1,5,1,5,5,1,1,5,Standard,Strategic,201.0,0.0,0.0,,,,,0.0,,-4,-4,0.148,0.148,31,30,32,30,2,1,6.0,1.0,6.0,2.0,1.18,1.16,1.16,47.8,,,,,,2026,True,False,True
FC,2026-05-16,90.2,-0.92,5.56,"Buehler, Walker",640902,621111,,foul,,,,,6.0,,R,R,R,SEA,SD,S,,,3,2,2026,0.37,0.93,0.6601484149031718,2.3432106486295736,670042.0,,686527.0,2,4,Bot,,,,,,,3.0868289286081523,-131.3545642502351,-3.9181684163351016,3.7310756762974866,25.857189722625822,-20.774451829212865,3.255109908,1.642765748,162.0,74.2,61.0,91.1,2332.0,6.6,823139,660710,657757,665487,609280,593428,657656,701538,592206,53.89,,,,,,,,34,7,Cutter,1,5,1,5,5,1,1,5,Standard,Strategic,179.0,0.0,0.0,71.9,7.0,,,0.0,88.0,-4,-4,0.148,0.148,31,30,32,30,2,1,6.0,1.0,6.0,2.0,1.85,-0.37,-0.37,46.8,2.2181043649221124,7.7453234186447135,30.075704872450533,40.035220462394506,24.34368239798851,2026,True,False,True
FF,2026-05-16,94.4,-0.84,5.65,"Buehler, Walker",640902,621111,,foul,,,,,5.0,,R,R,R,SEA,SD,S,,,3,2,2026,-0.59,1.46,0.1539881971238113,2.716697034048151,670042.0,,686527.0,2,4,Bot,,,,,,,3.8999958093980855,-137.48706520531948,-5.080233872848338,-8.343038455261075,29.881355990602785,-12.771801156243972,3.255109908,1.642765748,196.0,70.1,49.0,95.0,2355.0,6.5,823139,660710,657757,665487,609280,593428,657656,701538,592206,53.95,,,,,,,,34,6,4-Seam Fastball,1,5,1,5,5,1,1,5,Standard,Strategic,204.0,0.0,0.0,68.6,6.6,,,0.0,88.0,-4,-4,0.148,0.148,31,30,32,30,2,1,6.0,1.0,6.0,2.0,1.09,0.59,0.59,45.8,2.351281636516433,9.085936989184408,31.69832007830746,34.67572895031353,20.317251845502724,2026,True,False,True
FF,2026-05-16,93.7,-0.97,5.61,"Buehler, Walker",640902,621111,,called_strike,,,,,8.0,,R,R,R,SEA,SD,S,,,3,1,2026,-0.71,1.44,-0.0478130066287322,1.8896251615631232,670042.0,,686527.0,2,4,Bot,,,,,,,3.9816348445594727,-136.2597277090791,-6.909041560621054,-9.764212062840691,29.36995871071665,-12.94001653399829,3.255109908,1.642765748,,,,94.3,2203.0,6.6,823139,660710,657757,665487,609280,593428,657656,701538,592206,53.89,,,,,,,,34,5,4-Seam Fastball,1,5,1,5,5,1,1,5,Standard,Strategic,212.0,-0.007,-0.093,,,,,0.093,,-4,-4,0.155,0.155,31,30,32,30,2,1,6.0,1.0,6.0,2.0,1.16,0.71,0.71,44.5,,,,,,2026,False,False,True
SL,2026-05-16,86.8,-0.89,5.61,"Buehler, Walker",640902,621111,,blocked_ball,,,,,14.0,,R,R,R,SEA,SD,B,,,2,1,2026,0.78,0.28,0.948681403912045,0.4128766058175923,670042.0,,686527.0,2,4,Bot,,,,,,,2.7267300746380028,-126.37121337749802,-6.6272296099076895,7.847937099555215,24.60430952401745,-28.112517754344573,3.255109908,1.642765748,,,,87.6,2500.0,6.6,823139,660710,657757,665487,609280,593428,657656,701538,592206,53.86,,,,,,,,34,4,Slider,1,5,1,5,5,1,1,5,Standard,Strategic,117.0,0.008,0.071,,,,,-0.071,,-4,-4,0.147,0.147,31,30,32,30,2,1,6.0,1.0,6.0,2.0,2.73,-0.78,-0.78,45.8,,,,,,2026,False,False,False
FF,2026-05-16,93.4,-0.76,5.65,"Buehler, Walker",640902,621111,,ball,,,,,14.0,,R,R,R,SEA,SD,B,,,1,1,2026,-0.56,1.49,1.1539384551299638,2.3387631915248153,670042.0,,686527.0,2,4,Bot,,,,,,,6.168703662098759,-135.7723424067927,-5.931983173591253,-8.34992758396887,30.368353266690058,-12.57603802606812,3.255109908,1.642765748,,,,93.9,2183.0,6.7,823139,660710,657757,665487,609280,593428,657656,701538,592206,53.82,,,,,,,,34,3,4-Seam Fastball,1,5,1,5,5,1,1,5,Standard,Strategic,202.0,0.005,0.029,,,,,-0.029,,-4,-4,0.142,0.142,31,30,32,30,2,1,6.0,1.0,6.0,2.0,1.13,0.56,0.56,46.5,,,,,,2026,False,False,False
SI,2026-05-16,94.0,-0.71,5.68,"Buehler, Walker",640902,621111,,ball,,,,,14.0,,R,R,R,SEA,SD,B,,,0,1,2026,-1.1,1.31,1.0849735796956346,1.2070445865150152,670042.0,,686527.0,2,4,Bot,,,,,,,7.106247584094477,-136.53245147351467,-8.592007296185274,-15.378270258224807,30.617185962284537,-13.979673055064056,3.255109908,1.642765748,,,,94.3,2241.0,6.6,823139,660710,657757,665487,609280,593428,657656,701538,592206,53.87,,,,,,,,34,2,Sinker,1,5,1,5,5,1,1,5,Standard,Strategic,203.0,0.004,0.017,,,,,-0.017,,-4,-4,0.138,0.138,31,30,32,30,2,1,6.0,1.0,6.0,2.0,1.28,1.1,1.1,51.7,,,,,,2026,False,False,False
FC,2026-05-16,90.9,-0.79,5.68,"Buehler, Walker",640902,621111,,foul,,,,,14.0,,R,R,R,SEA,SD,S,,,0,0,2026,0.31,1.02,1.0559697933994334,2.2294211461843982,670042.0,,686527.0,2,4,Bot,,,,,,,3.905386642018654,-132.32526583384103,-4.829177418862885,2.931768003936622,26.04103507298277,-19.3916206365859,3.255109908,1.642765748,205.0,70.5,47.0,91.9,2479.0,6.7,823139,660710,657757,665487,609280,593428,657656,701538,592206,53.8,,,,,,,,34,1,Cutter,1,5,1,5,5,1,1,5,Standard,Strategic,184.0,-0.006,-0.029,68.1,7.4,,,0.029,88.0,-4,-4,0.144,0.144,31,30,32,30,2,1,6.0,1.0,6.0,2.0,1.72,-0.31,-0.31,48.1,4.155545734310308,15.841794774242018,28.83901040793562,49.51662903761952,14.06486725733761,2026,True,False,True
SI,2026-05-16,94.3,-0.99,5.56,"Buehler, Walker",686527,621111,force_out,hit_into_play,,,,,4.0,"Dominic Canzone grounds into a force out, second baseman Fernando Tatis Jr. to shortstop Xander Bogaerts. Luke Raley to 3rd. Cole Young out at 2nd. Dominic Canzone to 1st.",R,L,R,SEA,SD,X,4.0,ground_ball,1,1,2026,-1.59,0.89,-0.3781055516820093,2.607262984084284,,670042.0,702284.0,1,4,Bot,140.35,153.1,,,,,5.188306710289451,-137.1269844150274,-3.7288176420350223,-21.162167804462,33.916482686290045,-20.33401812296855,3.208595801,1.619291339,12.0,89.3,-12.0,94.3,2067.0,6.6,823139,660710,657757,665487,609280,593428,657656,701538,592206,53.89,0.121,0.113,0.0,1.0,0.0,0.0,2.0,33,3,Sinker,1,5,1,5,5,1,1,5,Standard,Standard,216.0,-0.038,-0.297,75.6,6.9,,0.144,0.297,89.3,-4,-4,0.182,0.182,31,28,32,29,2,1,6.0,1.0,6.0,1.0,1.7,1.59,-1.59,41.9,8.691039181087659,3.748278157568147,32.9139433670171,42.93194949561976,33.69772056075226,2026,True,False,True
SI,2026-05-16,94.1,-1.0,5.58,"Buehler, Walker",686527,621111,,foul_tip,,,,,7.0,,R,L,R,SEA,SD,S,,,1,0,2026,-1.55,0.87,-0.5611373504550229,1.8424173292916144,,670042.0,702284.0,1,4,Bot,,,,,,,4.6576905360803105,-136.723405660505,-5.64409268878363,-20.45198853547427,34.187208697388996,-20.20846320205172,3.208595801,1.619291339,,,,93.9,2058.0,6.5,823139,660710,657757,665487,609280,593428,657656,701538,592206,53.97,,,,,,,,33,2,Sinker,1,5,1,5,5,1,1,5,Infield shade,Standard,210.0,-0.008,-0.054,83.6,7.6,,,0.054,,-4,-4,0.19,0.19,31,28,32,29,2,1,6.0,1.0,6.0,1.0,1.74,1.55,-1.55,42.7,17.752399019345837,-7.7575287286599695,34.29202505151908,43.11526575396813,49.6096255964778,2026,True,True,True
CH,2026-05-16,89.6,-0.88,5.7,"Buehler, Walker",686527,621111,,ball,,,,,14.0,,R,L,R,SEA,SD,B,,,0,0,2026,-1.09,0.52,0.0354356661059223,0.9438430161488516,,670042.0,702284.0,1,4,Bot,,,,,,,4.587023719469357,-130.26526552829583,-6.5877752133959815,-13.354281388690078,28.633490283908905,-25.069489759923343,3.208595801,1.619291339,,,,89.7,1412.0,6.5,823139,660710,657757,665487,609280,593428,657656,701538,592206,53.98,,,,,,,,33,1,Changeup,1,5,1,5,5,1,1,5,Standard,Standard,224.0,0.006,0.04,,,,,-0.04,,-4,-4,0.184,0.184,31,28,32,29,2,1,6.0,1.0,6.0,1.0,2.34,1.09,-1.09,45.1,,,,,,2026,False,False,False
